Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,8.993272808098752
wc2.0_bio_10m_05.tif,false,26.09349892278423
wc2.0_bio_10m_06.tif,false,-10.246637548245301
wc2.0_bio_10m_12.tif,false,958.5941704035874
wc2.0_bio_10m_13.tif,false,116.7076793721973
wc2.0_bio_10m_14.tif,false,47.520459641255606
wc2.1_10m_elev.tif,false,516.7542040358744
