Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,9.483896899100099
wc2.0_bio_10m_05.tif,false,26.46126661884417
wc2.0_bio_10m_06.tif,false,-9.474931093911911
wc2.0_bio_10m_12.tif,false,969.05002397315
wc2.0_bio_10m_13.tif,false,117.8109317564328
wc2.0_bio_10m_14.tif,false,48.132491609397476
wc2.1_10m_elev.tif,false,512.9098609557295
