Species,Longitude,Latitude
bombus_5,-80.8024956049,28.5330139977
bombus_5,-81.5883033333,28.365125
bombus_5,-81.588295,28.3650416667
bombus_5,-81.4048533333,31.1025583333
bombus_5,-81.0168579939,29.2038541071
bombus_5,-82.3032388889,27.861725
bombus_5,-82.60533833,29.1429305
bombus_5,-81.3122269405,29.9005937549
bombus_5,-82.2757194444,28.7641916667
bombus_5,-81.5721086255,28.4103954437
bombus_5,-78.4494789208,33.9503435586
bombus_5,-82.10786383,29.45821667
bombus_5,-81.5950585184,28.3926041942
bombus_5,-81.6834777778,28.1638083333
bombus_5,-81.6834777778,28.1638083333
bombus_5,-81.5401416667,28.5638166667
bombus_5,-77.332363,38.962107
bombus_5,-72.0562138333,41.5662033333
bombus_5,-81.17382,28.6261366667
bombus_5,-81.3142421011,28.5914347104
bombus_5,-82.3442869722,29.6443499722
bombus_5,-73.70906667,45.502437733
bombus_5,-83.6564626917,41.652777925
bombus_5,-77.1820238018,43.1413727558
bombus_5,-79.2178268433,45.321849823
bombus_5,-80.7091,34.0103083333
bombus_5,-82.5077211857,28.3135347487
bombus_5,-82.49506,28.59017
bombus_5,-83.1453166667,42.8061633333
bombus_5,-81.1411366984,31.9815450215
bombus_5,-80.1477895266,26.95482208
bombus_5,-80.1484620471,26.9550730082
bombus_5,-81.2399666667,28.7547966667
bombus_5,-122.5093154907,37.7841300964
bombus_5,-122.428164,37.736987
bombus_5,-122.4966527778,37.4980277778
bombus_5,-97.623463,32.629109
bombus_5,-121.9996633333,36.9774166667
bombus_5,-122.2520916667,37.5209716667
bombus_5,-122.6256166667,38.1173083333
bombus_5,-117.2373866667,32.7640833333
bombus_5,-122.1537637711,37.4811416126
bombus_5,-118.7156133333,35.2215216667
bombus_5,-122.7012777328,38.4506311859
bombus_5,-122.465761682,37.7903254657
bombus_5,-120.277838856,38.2739998653
bombus_5,-122.066860199,37.0876160835
bombus_5,-122.42962,37.796755
bombus_5,-118.82618,36.221905
bombus_5,-121.9362997,37.2468888
bombus_5,-122.2772194001,37.5057808
bombus_5,-122.4838105407,37.7695564951
bombus_5,-122.3805020396,47.5893791705
bombus_5,-122.3805246285,47.589440752
bombus_5,-122.49531,37.777677
bombus_5,-85.0988693237,31.6305503845
bombus_5,-122.4937677429,37.7700992631
bombus_5,-122.4937677429,37.7700992631
bombus_5,-122.4937677429,37.7700992631
bombus_5,-122.4937677429,37.7700992631
bombus_5,-122.4937677429,37.7700992631
bombus_5,-122.4909216667,37.7624283333
bombus_5,-122.0727580414,37.5311814202
bombus_5,-122.239962928,47.5893285887
bombus_5,-122.4767886,37.7806093
bombus_5,-106.8953404501,52.1432289456
bombus_5,-122.70048,48.498418
bombus_5,-122.4908333333,37.7719444444
bombus_5,-122.39845,47.5841366667
