Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.23076E-6,0.000723076,0.060640188,1,0,0
7.40586E-6,0.001463662,0.062062081,0.999915676,0,0
7.45502E-6,0.00295021,0.062460961,0.999747028,0,0
7.84734E-6,0.005270725,0.06563765,0.999494055,0,0
8.45291E-6,0.010210367,0.070520033,0.99898811,0,0
9.08803E-6,0.025264099,0.075613302,0.9975546,0.00042337,0
1.0609E-5,0.05008489,0.087697387,0.995446496,0.00042337,0
1.22853E-5,0.100149095,0.100832755,0.991820558,0.00042337,0
1.41024E-5,0.200266635,0.114857018,0.985496248,0.00211685,0
1.50104E-5,0.300632084,0.121783546,0.979677882,0.00254022,0
1.58456E-5,0.40065499,0.128106024,0.974196813,0.00338696,0
1.66658E-5,0.501155225,0.13427157,0.968968716,0.0042337,0
1.754E-5,0.600224717,0.14079395,0.964077916,0.00465707,0
1.83155E-5,0.700682707,0.146539156,0.959355764,0.00550381,0
1.86223E-5,0.750490968,0.148801457,0.957079012,0.00550381,0
1.90982E-5,0.801469015,0.152298888,0.95480226,0.00635055,0
1.96409E-5,0.9001919,0.156269694,0.950501729,0.00804403,0
2.01047E-5,1.00160469,0.159648332,0.946201197,0.008467401,0
2.06727E-5,1.101657506,0.163767667,0.942069314,0.010160881,0
2.11626E-5,1.200069866,0.167305007,0.93810608,0.010160881,0
2.1592E-5,1.300489722,0.170392215,0.934142845,0.011430991,0
2.19009E-5,1.400464861,0.172606843,0.930263935,0.011430991,0
2.22171E-5,1.501883109,0.17486711,0.926385024,0.011854361,0
2.29872E-5,1.75025964,0.180345958,0.917109368,0.013971211,0
2.35382E-5,2.001853159,0.184243905,0.908002361,0.014817951,0
2.40331E-5,2.25199917,0.187729374,0.899148326,0.016511431,0
2.44212E-5,2.501716406,0.190451893,0.89046294,0.018204911,0
2.47615E-5,2.750203544,0.192831843,0.881946201,0.019475021,0
2.50998E-5,3.002033825,0.195191001,0.873429463,0.020321761,0
2.53516E-5,3.251717044,0.196942111,0.865081373,0.020745131,0
2.55892E-5,3.501339099,0.19859086,0.856817607,0.021168501,0
2.58334E-5,3.750671205,0.200282187,0.848638165,0.022015241,0
2.61207E-5,4.000216476,0.202267662,0.840543047,0.022438611,0
2.63495E-5,4.252018978,0.203845272,0.83244793,0.022861981,0
2.66013E-5,4.500992287,0.205577592,0.82452146,0.024132091,0
2.68642E-5,4.752373517,0.207382811,0.816594991,0.025402202,0
2.716E-5,5.001010951,0.209408164,0.80883717,0.026248942,0
2.74372E-5,5.252213285,0.211301911,0.801079349,0.027519052,0
2.77627E-5,5.500513247,0.213520298,0.793490176,0.028789162,0
2.8093E-5,5.751863016,0.215764038,0.785901003,0.028789162,0
2.83525E-5,6.000083164,0.217523003,0.778480479,0.028789162,0
2.86573E-5,6.250945669,0.219583288,0.771059954,0.029635902,0
2.90179E-5,6.501855149,0.222014266,0.763723754,0.030059272,0
2.93163E-5,6.75274857,0.224020098,0.756471878,0.031329382,0
2.96318E-5,7.00024556,0.2261354,0.74938865,0.031329382,0
2.98681E-5,7.250188979,0.227715758,0.742305422,0.032599492,0
3.0176E-5,7.50253078,0.229770411,0.735222194,0.034716342,0
3.04734E-5,7.751148158,0.231749346,0.728307614,0.035139712,0
3.07818E-5,8.002302139,0.233796591,0.721393035,0.035986452,0
3.11419E-5,8.250003464,0.236180224,0.714647103,0.035986452,0
3.15018E-5,8.500510313,0.238554404,0.707901172,0.036409822,0
3.18725E-5,8.750812485,0.240992393,0.701239565,0.038526672,0
3.22863E-5,9.001165041,0.24370518,0.694662282,0.038526672,0
3.26501E-5,9.251233847,0.246081632,0.688169323,0.038950042,0
