Species,Longitude,Latitude
bombus_341,-81.5876533333,28.3646383333
bombus_341,-80.3186956421,27.2694242832
bombus_341,-82.348245,27.4214716667
bombus_341,-64.8998576657,44.9345333164
bombus_341,-81.6274033333,29.17043
bombus_341,-81.3495522935,26.1623924236
bombus_341,-81.9448471069,29.8211975098
bombus_341,-79.1778375667,37.3131025523
bombus_341,-76.7082069831,39.2396217738
bombus_341,-72.9538221751,45.6444939226
bombus_341,-83.0689201024,29.207002859
bombus_341,-71.1696466667,42.410575
bombus_341,-80.0303175946,32.9258352881
bombus_341,-71.1089333333,42.3989972222
bombus_341,-83.0959500745,42.1042889667
bombus_341,-82.372289747,27.6649660447
bombus_341,-80.8221047595,28.6373733963
bombus_341,-83.408771,33.862896
bombus_341,-75.6531774625,45.502358116
bombus_341,-81.311395,28.7048083333
bombus_341,-83.50148,29.7593966667
bombus_341,-81.1692666667,28.61607
bombus_341,-81.1705236509,31.9791288335
bombus_341,-76.7214251,39.21663368
bombus_341,-78.9492631879,35.9128142807
bombus_341,-82.3989183213,29.6920564088
bombus_341,-82.3987166667,29.6921266667
bombus_341,-82.3988996383,29.6920563784
bombus_341,-76.9776925255,39.2187319546
bombus_341,-74.0190583333,40.7056366667
bombus_341,-81.1685258316,31.9932354143
bombus_341,-81.7512918997,29.5182315997
bombus_341,-81.0542955263,32.312273329
bombus_341,-78.7648282573,35.6957186362
bombus_341,-81.695695,29.665395
bombus_341,-80.2542498978,26.7680911297
bombus_341,-82.7841496468,28.0345331207
bombus_341,-72.364406,43.083651
bombus_341,-80.5343432358,43.4667464305
bombus_341,-82.3605033333,29.6385616667
bombus_341,-79.4723542,47.6085021
bombus_341,-79.4723502,47.6084865
bombus_341,-79.7912616667,32.8626633333
bombus_341,-79.8774041981,43.5185596613
bombus_341,-81.9076083333,40.5030166667
bombus_341,-80.7489226387,32.1626821999
bombus_341,-77.6891979017,37.4268214871
bombus_341,-81.5524798501,30.6325012349
bombus_341,-81.1705348828,31.979116789
bombus_341,-64.3117199722,44.377434
bombus_341,-76.5571285273,36.0132515083
bombus_341,-82.7094748376,28.0942029164
bombus_341,-81.231848672,28.6474200881
bombus_341,-80.7912734768,28.5460611135
bombus_341,-75.9025369,45.2526535
bombus_341,-75.90251632,45.2526536
bombus_341,-81.1701407656,31.9789988649
bombus_341,-82.6346528809,30.1613527795
bombus_341,-79.3335647583,34.9025268555
bombus_341,-81.7859282478,30.4867061599
bombus_341,-81.5669214245,29.0793287117
bombus_341,-80.1480804,26.9490349
bombus_341,-82.351757281,27.1255029958
bombus_341,-81.3845149997,28.2551155997
bombus_341,-71.5337486885,41.4895554377
bombus_341,-82.0673306773,29.4461501213
bombus_341,-73.9899999997,45.3699999997
bombus_341,-82.3536917086,27.1241865564
bombus_341,-80.8479533333,35.207175
bombus_341,-82.4374640733,28.0944618689
bombus_341,-73.9966249083,40.7012585083
bombus_341,-75.7048116667,35.91752
bombus_341,-79.719377,44.411855
bombus_341,-79.719377,44.411855
bombus_341,-62.61615,46.318775
bombus_341,-101.933212,43.754605
bombus_341,-101.933212,43.754605
bombus_341,-115.02269,36.106178
bombus_341,-95.419855,29.0425916667
bombus_341,-122.475184,37.800326
bombus_341,-95.717107,29.112101
bombus_341,-122.3148283333,37.527795
