Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.77683E-6,0.000277683,0.01693322,1,0,0
3.16904E-6,0.000594587,0.019301732,0.999910314,0,0
3.41115E-6,0.001275036,0.020760935,0.999730942,0,0
3.52803E-6,0.002675471,0.021464638,0.999372197,0,0
3.95112E-6,0.005311373,0.024007545,0.998744395,0,0
4.43092E-6,0.010423279,0.02688335,0.997668161,0,0
5.45754E-6,0.025249614,0.033008258,0.994977578,0,0
6.46249E-6,0.050498498,0.038966523,0.991210762,0.000711238,0
7.67487E-6,0.100765502,0.046105784,0.985022422,0.001422475,0
9.18577E-6,0.200751063,0.054928745,0.974349776,0.001422475,0
1.02157E-5,0.300994725,0.060895984,0.965112108,0.002133713,0
1.07789E-5,0.400071065,0.064143229,0.956681614,0.002133713,0
1.11208E-5,0.500990763,0.066109523,0.948430493,0.00284495,0
1.14759E-5,0.600365848,0.068146426,0.940538117,0.00284495,0
1.17069E-5,0.700058238,0.0694699,0.932825112,0.00284495,0
1.18099E-5,0.750588562,0.0700587,0.92896861,0.00284495,0
1.19483E-5,0.800507118,0.070849915,0.925201794,0.00284495,0
1.2149E-5,0.90062728,0.071996357,0.917757848,0.00284495,0
1.23181E-5,1.000987338,0.072960861,0.910403587,0.00284495,0
1.24876E-5,1.100191923,0.073926984,0.9032287,0.00284495,0
1.26422E-5,1.200689603,0.074807201,0.896053812,0.00284495,0
1.27888E-5,1.301132776,0.075640918,0.88896861,0.00284495,0
1.29295E-5,1.400159989,0.076440073,0.88206278,0.003556188,0
1.30806E-5,1.500284975,0.077298242,0.875156951,0.003556188,0
1.34908E-5,1.751000225,0.079623096,0.858206278,0.003556188,0
1.39366E-5,2.000534825,0.082143156,0.841883408,0.003556188,0
1.43491E-5,2.250984487,0.08446875,0.826008969,0.004267425,0
1.47754E-5,2.501297196,0.086866082,0.81058296,0.0056899,0
1.53568E-5,2.751213325,0.090125492,0.795695067,0.0056899,0
1.58835E-5,3.001036453,0.093067768,0.781345291,0.007112376,0
1.64321E-5,3.251415023,0.096123016,0.767443946,0.007823613,0
1.69594E-5,3.500095733,0.09904955,0.754080717,0.009246088,0
1.74989E-5,3.751523515,0.10203394,0.740986547,0.010668563,0
1.80661E-5,4.000502993,0.105160829,0.728430493,0.012091038,0
1.86068E-5,4.251304207,0.10813185,0.716143498,0.013513514,0
1.92083E-5,4.50056583,0.111424954,0.704304933,0.014224751,0
1.98061E-5,4.750305274,0.114685737,0.692825112,0.014935989,0
2.03689E-5,5.001346805,0.117744893,0.68161435,0.016358464,0
2.104E-5,5.251703647,0.121379051,0.670762332,0.017069701,0
2.15892E-5,5.501194829,0.124341457,0.660269058,0.017780939,0
2.21273E-5,5.750444323,0.127235002,0.650044843,0.019203414,0
2.26964E-5,6.001224439,0.130284241,0.64,0.020625889,0
2.34659E-5,6.250149021,0.134390432,0.630313901,0.021337127,0
2.42659E-5,6.500707367,0.138639,0.620896861,0.021337127,0
2.50633E-5,6.752285959,0.142853221,0.611748879,0.022759602,0
2.56958E-5,7.001262747,0.146180747,0.602959641,0.023470839,0
2.63774E-5,7.251483926,0.149752811,0.594349776,0.023470839,0
2.71405E-5,7.500239642,0.153733898,0.586008969,0.024182077,0
2.78011E-5,7.750350041,0.157164887,0.577847534,0.025604552,0
2.83928E-5,8.000555126,0.160226804,0.569865471,0.025604552,0
2.9121E-5,8.250598248,0.163979471,0.56206278,0.027738265,0
3.00347E-5,8.501753989,0.168664149,0.554439462,0.029871977,0
3.07859E-5,8.750738467,0.17249605,0.547085202,0.03200569,0
3.15724E-5,9.000561229,0.176489041,0.539910314,0.034139403,0
3.24669E-5,9.250327978,0.181007121,0.532914798,0.036273115,0
3.33787E-5,9.500473325,0.185587133,0.526098655,0.036984353,0
3.43132E-5,9.750726534,0.190254629,0.519461883,0.038406828,0
3.51403E-5,10.000417754,0.194363087,0.513004484,0.039829303,0
3.61904E-5,10.253513077,0.1995495,0.506636771,0.040540541,0
3.71464E-5,10.503043038,0.204242233,0.500538117,0.044096728,0
3.78485E-5,10.750687848,0.207670687,0.494618834,0.044807966,0
3.88951E-5,11.003708555,0.212754844,0.488699552,0.044807966,0
3.99443E-5,11.251735552,0.217818084,0.483049327,0.048364154,0
4.10293E-5,11.502537433,0.223020516,0.477488789,0.049075391,0
4.21079E-5,11.751889028,0.228157788,0.472107623,0.051209104,0
4.30069E-5,12.002952287,0.232413217,0.466816143,0.051920341,0
4.39159E-5,12.250995083,0.236692846,0.461704036,0.051920341,0
4.47697E-5,12.503329829,0.240690602,0.456591928,0.054054054,0
4.58875E-5,12.753017864,0.245892402,0.451659193,0.056187767,0
4.69913E-5,13.003875456,0.250994723,0.446816143,0.059032717,0
4.81976E-5,13.251686172,0.25653106,0.442152466,0.060455192,0
4.93748E-5,13.501096354,0.261894402,0.437578475,0.062588905,0
5.05441E-5,13.750826131,0.26718348,0.43309417,0.062588905,0
5.15948E-5,14.000741642,0.27190378,0.428699552,0.06401138,0
5.2729E-5,14.251265072,0.276964684,0.424394619,0.064722617,0
