Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,15.252889898050071
wc2.0_bio_10m_05.tif,false,30.59639719102843
wc2.0_bio_10m_06.tif,false,-1.0932656788287594
wc2.0_bio_10m_12.tif,false,1071.9423631123918
wc2.0_bio_10m_13.tif,false,134.67435158501442
wc2.0_bio_10m_14.tif,false,54.28674351585014
wc2.1_10m_elev.tif,false,192.73198847262248
