Species,Longitude,Latitude
bombus_319,-81.244079,40.423045
bombus_319,-78.9296003925,36.0689311128
bombus_319,-81.0301772,28.5576653
bombus_319,-79.951471809,32.7141952711
bombus_319,-81.31605306,29.89299361
bombus_319,-81.3158324413,29.8931461003
bombus_319,-81.3159006369,29.8931415193
bombus_319,-81.3159210997,29.8930442598
bombus_319,-77.2090778793,38.8097183627
bombus_319,-81.3580333333,28.5853366667
bombus_319,-78.6996078491,35.7944831848
bombus_319,-82.3018747196,26.891797289
bombus_319,-78.6977068737,35.7941154574
bombus_319,-80.9691162407,34.0579188219
bombus_319,-82.9865683064,35.4918705137
bombus_319,-81.2684027778,29.6675166667
bombus_319,-82.5660108074,35.612340267
bombus_319,-82.2399386578,29.0571178403
bombus_319,-73.9975574065,40.6542017143
bombus_319,-81.2173415,29.5755736
bombus_319,-80.5429136346,27.8341932217
bombus_319,-80.7625543,28.6751412
bombus_319,-81.4919118429,27.8082125714
bombus_319,-81.1905361111,29.6143611111
bombus_319,-81.918843472,28.920943056
bombus_319,-82.5523102,28.6173869
bombus_319,-76.9411773682,38.8424339294
bombus_319,-76.551651,37.1799196
bombus_319,-76.551651,37.1799196
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3692665887,37.0419275234
bombus_319,-76.551651,37.1799196
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-76.3343603,37.0228392
bombus_319,-82.82669667,34.66950333
bombus_319,-78.7145299,35.7666456
bombus_319,-74.14118883,40.82203667
bombus_319,-82.2771273181,27.8268838813
bombus_319,-82.318611145,29.662776947
bombus_319,-82.4002304137,34.8433201677
bombus_319,-81.40342833,28.57453833
bombus_319,-77.9055947873,34.1765901365
bombus_319,-81.1591416667,34.1357721667
bombus_319,-79.9582753386,32.7279492367
bombus_319,-80.1476583333,26.9976883333
bombus_319,-76.13755833,36.246155
bombus_319,-78.5800947584,35.9104889254
bombus_319,-81.638684459,28.5549037239
bombus_319,-81.638684459,28.5549037239
bombus_319,-77.9007,38.457056
bombus_319,-80.476842,33.516981
bombus_319,-77.0570445,38.83034167
bombus_319,-80.7582466667,28.6564383333
bombus_319,-75.4823916667,40.1153805
bombus_319,-76.83195487,39.16327043
bombus_319,-76.0978500768,36.9040606539
bombus_319,-81.0462233056,28.600315
bombus_319,-76.4396956389,37.0668529722
bombus_319,-79.0797805,36.0875583333
bombus_319,-74.0918566665,40.6270654911
bombus_319,-82.4138537356,29.6696340106
bombus_319,-80.0564945,35.0968695
bombus_319,-83.4897166667,42.6311633333
bombus_319,-80.3546355665,27.3540477146
bombus_319,-82.8198755866,34.6748424702
bombus_319,-78.9643879855,36.0198538382
bombus_319,-76.216775,36.779595
bombus_319,-82.5477447,27.3416366
bombus_319,-77.3149481043,38.8965584246
bombus_319,-82.8249650595,34.6737999625
bombus_319,-81.0378122386,31.9523698328
bombus_319,-78.1865006997,33.9202183
bombus_319,-74.2268191688,40.4521442
bombus_319,-74.2268191688,40.4521442
bombus_319,-82.366256,29.654264
bombus_319,-71.1105277778,42.3883166667
bombus_319,-79.0906055,33.5169966667
bombus_319,-79.089325,33.5216666667
bombus_319,-77.0685764186,38.8107279307
bombus_319,-78.639520619,35.7719420048
bombus_319,-80.71772,28.698365
bombus_319,-79.0880416667,33.5228533333
bombus_319,-73.8169351486,42.6622455496
bombus_319,-78.6391,35.7804
bombus_319,-82.823487,34.6738209722
bombus_319,-82.4910987734,27.2022658129
bombus_319,-83.382165,33.9005489722
bombus_319,-81.1631695,31.97813
bombus_319,-82.2981589722,29.53122
bombus_319,-82.3882220146,29.650543202
bombus_319,-82.4858866667,27.1981733333
bombus_319,-73.1949302106,44.475791125
bombus_319,-78.930625,33.6511978
bombus_319,-78.6391,35.7804
bombus_319,-78.6391,35.7804
bombus_319,-82.5187516667,30.2012966667
bombus_319,-76.9868163054,38.9420203057
bombus_319,-77.0904705,38.8807399
bombus_319,-78.9100117086,35.9881283931
bombus_319,-82.3880374435,34.3303238208
bombus_319,-82.3880374435,34.3303238208
bombus_319,-71.339866,41.756433
bombus_319,-81.264002,42.9416599722
bombus_319,-74.34433765,42.40362095
bombus_319,-76.1463896944,36.8129459167
bombus_319,-80.9731722438,32.2686643247
bombus_319,-81.1951074377,28.6007548266
bombus_319,-82.368707,29.634308
bombus_319,-80.6691746924,28.6045168651
bombus_319,-72.687242,45.285248
bombus_319,-73.9683746919,40.642665957
bombus_319,-81.6115857661,30.6213219513
bombus_319,-79.9593691593,32.7257487475
bombus_319,-70.7901833333,42.6259
bombus_319,-76.1463888889,36.8127777778
bombus_319,-83.8720187313,33.6205141209
bombus_319,-74.6539075021,40.3501124354
bombus_319,-72.0561055,41.5663616667
bombus_319,-81.4615859091,30.6712223553
bombus_319,-74.0105583333,40.7418416667
bombus_319,-79.9290083333,32.769295
bombus_319,-82.3982276621,29.6686535754
bombus_319,-81.264008,42.9416569722
