X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-73.1780904855,44.0167840557,train,8.13496601692567E-5,42.347559176716345,0.631349778965683
-78.3074027,38.8438978,train,1.0511512289786415E-4,64.50348842759284,0.7245737037367858
-72.85041304,44.2433774103,train,8.676072025109484E-5,46.962442174184424,0.655025180407496
-73.1644927854,44.0558027983,train,8.294896361299714E-5,43.59981524392457,0.6385116510889481
-72.5254940667,43.1324896446,train,1.0842856662015657E-4,67.24127383630633,0.7355441206259398
-76.9658218883,38.8883671956,train,1.1867919840963618E-4,78.01612823556502,0.7667919205924428
-72.50483,43.624318,train,9.894222039909205E-5,58.78094286799259,0.7029078512233795
-72.468359,43.703819,train,9.352484298932206E-5,53.36194014998755,0.6824940030467814
-72.5708333333,44.2678333333,train,8.356837856674789E-5,44.058561924311576,0.6412479365963684
-72.147247,44.763684,train,8.598071849017672E-5,46.24712612501394,0.6517085531437741
-72.224901,41.937611,train,1.292130761249935E-4,87.42899094303584,0.7950608257268853
-81.543767,41.10402,train,9.641852559847841E-5,56.10986222342668,0.6935666636785958
-80.407667,43.973166,train,9.211231839374622E-5,51.989534185637424,0.6769445487561357
-79.382915,41.565812,train,9.680982866093429E-5,56.478960428665935,0.6950340405695132
-73.885091,40.825529,train,1.380175727826284E-4,92.06714416361093,0.816041632428214
-74.224287,44.458769,train,8.126325960783848E-5,42.264697369855675,0.6309588520669585
-71.113107,42.212738,train,1.350120531604471E-4,90.67800144104291,0.809132812089043
-78.715196,35.811445,train,1.243572852058058E-4,83.89089197558268,0.7824826413673086
-73.057053,43.646361,train,8.399395719324214E-5,44.30973441569256,0.6431159303117722
-74.656466,43.81315124,train,9.749640428071293E-5,57.2204585789645,0.6975917223230417
-74.4309888,43.8722744,train,9.171963305669628E-5,51.624285093639976,0.6753846281093956
-73.098229,43.774716,train,8.501160767995481E-5,45.227992115972306,0.6475433655235303
-74.555068,40.59033,train,1.179262821288307E-4,76.96015007348713,0.7646280478987619
-74.1551229917,44.4168582559,train,7.994022954731879E-5,41.180795209157004,0.6249206481339331
-79.042664,35.926661,train,1.279237742821917E-4,86.52398105674395,0.7917937983385637
-72.461311,44.340881,train,8.537507834838524E-5,45.63227185840942,0.6491113492786302
-72.000072,44.545309,train,8.322130572664705E-5,43.82580786801647,0.6397172925938808
