Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.39148E-7,0.000023915,0.000577902,1,0,0
2.39227E-7,0.000047838,0.000578094,0.999901147,0,0
2.39555E-7,0.000071793,0.000578885,0.999802293,0,0
2.41095E-7,0.00011998,0.000582605,0.999604587,0,0
2.47271E-7,0.000267665,0.000597526,0.999011467,0,0
2.58423E-7,0.000521089,0.000624467,0.998022934,0,0
2.68858E-7,0.001024548,0.000649675,0.996144721,0,0
2.96817E-7,0.002521746,0.000717209,0.990905496,0,0
3.28654E-7,0.005000313,0.000794109,0.983096085,0,0
3.78535E-7,0.010001597,0.000914579,0.96915777,0,0
5.59717E-7,0.025040064,0.001352036,0.9371293,0,0
7.60414E-7,0.050021298,0.001836387,0.899466192,0,0
1.2036E-6,0.10002365,0.002905113,0.848161329,0,0
2.2504E-6,0.20020246,0.005424904,0.786773428,0,0
3.12761E-6,0.300277578,0.007531566,0.749505733,0,0
4.00692E-6,0.400158833,0.009638794,0.721727956,0,0
5.00239E-6,0.500041615,0.012018985,0.699683669,0,0
5.82351E-6,0.600245358,0.013978008,0.681494662,0,0
6.70265E-6,0.700468212,0.016071146,0.665678134,0,0
7.04904E-6,0.750697027,0.01689463,0.658461843,0,0
7.36256E-6,0.800399429,0.017639384,0.651640965,0,0
8.06105E-6,0.90065962,0.019296601,0.638790036,0,0
8.6302E-6,1.000630475,0.020644882,0.626927639,0,0
9.21472E-6,1.100448569,0.02202764,0.61585607,0,0
9.70489E-6,1.200564006,0.023185677,0.60537762,0,0
1.01586E-5,1.300834497,0.024256352,0.595393436,0,0
1.05869E-5,1.400514991,0.025266078,0.585903519,0,0
1.0947E-5,1.500660544,0.026114192,0.576710162,0,0
1.20013E-5,1.750183779,0.02859279,0.555160142,0,0
1.28814E-5,2.000208532,0.030657194,0.535290629,0,0
1.38342E-5,2.250395325,0.032887104,0.516805061,0,0
1.48658E-5,2.501448534,0.035295741,0.499505733,0,0
1.58723E-5,2.751575004,0.037640029,0.483392645,0,0
1.68902E-5,3.000746577,0.040004894,0.468366943,0,0
1.80511E-5,3.250880662,0.042695078,0.454230921,0,0
1.91385E-5,3.501723337,0.045207966,0.440885726,0,0
2.01396E-5,3.751184846,0.047515629,0.428331356,0,0
2.12216E-5,4.001091044,0.050003531,0.416370107,0,0
2.23998E-5,4.251702536,0.052705223,0.405001977,0,0
2.37322E-5,4.501235804,0.055751183,0.39432582,0.007352941,0
2.48321E-5,4.751670642,0.05825821,0.38414393,0.007352941,0
2.60668E-5,5.000772916,0.06106468,0.374456307,0.007352941,0
