Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.3332E-5,0.001333195,0.094666766,1,0,0
1.42268E-5,0.002755871,0.100689717,0.999906525,0,0
1.51857E-5,0.005775505,0.10710022,0.999719574,0,0
1.69485E-5,0.0107483,0.118764377,0.999439148,0,0
1.72527E-5,0.026145653,0.120762341,0.998597869,0,0
1.75404E-5,0.050517418,0.122647176,0.997289213,0,0
1.81718E-5,0.10036579,0.126769906,0.994671901,0,0
1.93291E-5,0.20139118,0.134275736,0.989624229,0.001126126,0
2.02841E-5,0.300864443,0.140421684,0.984950458,0.001126126,0
2.09773E-5,0.402025598,0.144855071,0.980370163,0.001126126,0
2.14015E-5,0.501669461,0.147556516,0.975976818,0.001126126,0
2.17309E-5,0.600930147,0.149648598,0.971676949,0.001126126,0.004504505
2.20281E-5,0.701598537,0.151532076,0.96737708,0.001126126,0.004504505
2.21556E-5,0.750204949,0.152338409,0.965320621,0.001126126,0.004504505
2.23048E-5,0.801327387,0.153281164,0.963170686,0.001126126,0.004504505
2.2538E-5,0.902212015,0.15475287,0.958964292,0.002252252,0.004504505
2.27255E-5,1.001812309,0.155934576,0.954851374,0.002252252,0.004504505
2.29308E-5,1.102232526,0.157226303,0.950738456,0.003378378,0.004504505
2.30973E-5,1.201198066,0.158272132,0.946719013,0.003378378,0.004504505
2.32652E-5,1.30085445,0.159325782,0.94269957,0.004504505,0.004504505
2.3443E-5,1.401259319,0.160440245,0.938680127,0.004504505,0.004504505
2.36953E-5,1.500236713,0.16201886,0.93475416,0.004504505,0.004504505
2.40981E-5,1.751050499,0.164532661,0.924939241,0.005630631,0.004504505
2.45071E-5,2.001333925,0.167078264,0.915311273,0.006756757,0.004504505
2.49332E-5,2.250839988,0.169721461,0.905870256,0.007882883,0.004504505
2.53504E-5,2.502183941,0.172301383,0.896522715,0.009009009,0.004504505
2.57868E-5,2.752499119,0.17499123,0.887362124,0.009009009,0.004504505
2.61946E-5,3.001715536,0.177497588,0.878388484,0.010135135,0.009009009
2.67148E-5,3.250424111,0.180682725,0.869601795,0.011261261,0.009009009
2.70554E-5,3.500613288,0.182761819,0.860908581,0.012387387,0.018018018
2.74642E-5,3.751673694,0.185250031,0.852308843,0.012387387,0.018018018
2.79112E-5,4.000827728,0.187962778,0.843896055,0.013513514,0.018018018
2.83087E-5,4.251067316,0.19036676,0.835576743,0.018018018,0.018018018
2.87136E-5,4.502141513,0.192808494,0.827350907,0.02027027,0.018018018
2.91591E-5,4.751038807,0.19548688,0.819312021,0.021396396,0.018018018
2.952E-5,5.000419735,0.197649708,0.811366611,0.022522523,0.018018018
3.00094E-5,5.250552308,0.200573862,0.803514676,0.023648649,0.018018018
3.03959E-5,5.501192999,0.202874987,0.795756216,0.025900901,0.018018018
3.08474E-5,5.752398499,0.205555237,0.788091232,0.029279279,0.018018018
3.1323E-5,6.001144279,0.208369189,0.780613199,0.029279279,0.022522523
3.17244E-5,6.250168328,0.210736013,0.773228641,0.031531532,0.022522523
3.2212E-5,6.502878878,0.213601289,0.765844083,0.033783784,0.022522523
3.28589E-5,6.750190416,0.217387109,0.758739951,0.033783784,0.022522523
3.35013E-5,7.002349886,0.221128381,0.75163582,0.03490991,0.022522523
3.404E-5,7.252232112,0.224252069,0.744718639,0.036036036,0.027027027
3.46793E-5,7.502925246,0.227942685,0.737894934,0.039414414,0.027027027
3.52296E-5,7.751163663,0.231105885,0.731258179,0.042792793,0.027027027
3.57435E-5,8.003142923,0.234047849,0.724621425,0.045045045,0.027027027
3.63891E-5,8.2522234,0.237727786,0.718171621,0.045045045,0.031531532
3.69739E-5,8.501782958,0.241045997,0.711815293,0.04954955,0.040540541
3.76818E-5,8.751853766,0.245042733,0.70555244,0.051801802,0.04954955
3.83368E-5,9.0028787,0.248722659,0.699383062,0.054054054,0.054054054
3.89577E-5,9.2502079,0.252194598,0.693400636,0.057432432,0.063063063
3.95868E-5,9.501265367,0.255695353,0.687418209,0.058558559,0.063063063
4.01524E-5,9.75227791,0.258829422,0.681529258,0.060810811,0.072072072
4.06261E-5,10.002748058,0.261443702,0.675733782,0.061936937,0.072072072
4.11071E-5,10.25222489,0.264088998,0.670031782,0.064189189,0.072072072
4.15594E-5,10.500225963,0.266567675,0.664423257,0.068693694,0.076576577
4.20485E-5,10.751175604,0.269239125,0.658814732,0.06981982,0.076576577
4.24855E-5,11.000577345,0.271617169,0.653299682,0.070945946,0.076576577
4.29496E-5,11.252601693,0.27413455,0.647784633,0.072072072,0.081081081
4.35265E-5,11.503445707,0.277251646,0.642363059,0.073198198,0.081081081
4.3964E-5,11.752953303,0.279606764,0.63703496,0.073198198,0.085585586
4.45027E-5,12.000741059,0.282495896,0.631800337,0.079954955,0.085585586
4.49148E-5,12.251113354,0.284697916,0.626565713,0.082207207,0.09009009
4.53657E-5,12.503935994,0.287099976,0.62133109,0.087837838,0.09009009
4.57326E-5,12.754429058,0.289048521,0.616189942,0.088963964,0.099099099
4.61543E-5,13.002587619,0.291281119,0.61114227,0.088963964,0.103603604
4.65856E-5,13.253064416,0.293557687,0.606094597,0.09009009,0.103603604
4.70122E-5,13.501053027,0.295802503,0.6011404,0.094594595,0.103603604
4.73223E-5,13.751128779,0.297429787,0.596186203,0.096846847,0.108108108
4.77801E-5,14.003112851,0.299824761,0.591232006,0.101351351,0.108108108
4.82184E-5,14.252597704,0.302110271,0.586371284,0.101351351,0.108108108
4.86542E-5,14.504564009,0.304375449,0.581510563,0.105855856,0.112612613
4.9131E-5,14.753906342,0.30684541,0.576743317,0.105855856,0.135135135
4.95287E-5,15.000618618,0.308898647,0.572069546,0.108108108,0.135135135
5.00386E-5,15.254456452,0.311522443,0.567302299,0.109234234,0.13963964
5.03938E-5,15.500566304,0.31334424,0.562722004,0.11036036,0.144144144
5.07624E-5,15.753475425,0.315229381,0.558048233,0.112612613,0.153153153
5.11076E-5,16.003117111,0.316990634,0.553467938,0.113738739,0.153153153
5.16192E-5,16.254891548,0.319592243,0.548887643,0.118243243,0.153153153
5.20311E-5,16.503542265,0.321679579,0.544400823,0.122747748,0.153153153
5.2508E-5,16.754370506,0.324088751,0.539914003,0.126126126,0.162162162
5.29309E-5,17.002074755,0.326217712,0.535520658,0.129504505,0.162162162
5.33356E-5,17.251653948,0.32824855,0.531127314,0.136261261,0.171171171
5.3768E-5,17.503425114,0.330411656,0.526733969,0.137387387,0.175675676
5.42297E-5,17.751714816,0.332714316,0.5224341,0.140765766,0.175675676
5.47069E-5,18.002170349,0.335085072,0.518134231,0.143018018,0.175675676
5.51493E-5,18.254965266,0.337275845,0.513834362,0.144144144,0.18018018
5.5639E-5,18.504408595,0.339692559,0.509627968,0.146396396,0.18018018
5.62261E-5,18.750487308,0.342578208,0.50551505,0.149774775,0.184684685
5.67886E-5,19.00469716,0.345330819,0.501308656,0.152027027,0.189189189
5.72582E-5,19.25556155,0.347619967,0.497195738,0.153153153,0.189189189
5.78525E-5,19.50296145,0.350506113,0.493176295,0.156531532,0.189189189
5.82804E-5,19.75271284,0.352575776,0.489156852,0.161036036,0.189189189
5.87469E-5,20.004361883,0.354824957,0.485137409,0.163288288,0.189189189
5.92958E-5,20.25250358,0.357461122,0.481211441,0.165540541,0.189189189
5.9713E-5,20.502437498,0.359457779,0.477285474,0.166666667,0.193693694
6.00779E-5,20.754098954,0.361199248,0.473359506,0.168918919,0.193693694
6.07152E-5,21.001737383,0.364228843,0.469527014,0.175675676,0.193693694
6.13592E-5,21.251791493,0.367275533,0.465694522,0.176801802,0.193693694
6.18828E-5,21.50442578,0.369742459,0.46186203,0.176801802,0.198198198
6.24584E-5,21.753101223,0.372442466,0.458123014,0.179054054,0.198198198
6.29546E-5,22.003915366,0.374761284,0.454383997,0.18018018,0.202702703
6.3598E-5,22.250577925,0.377755028,0.450738456,0.182432432,0.207207207
6.42086E-5,22.506220417,0.380582563,0.446999439,0.183558559,0.216216216
6.47468E-5,22.751297899,0.383064505,0.443447373,0.190315315,0.216216216
6.54172E-5,23.00485595,0.386142047,0.439801832,0.192567568,0.216216216
6.59376E-5,23.254573648,0.388520501,0.436249766,0.193693694,0.220720721
6.64705E-5,23.506069966,0.390946518,0.432697701,0.199324324,0.220720721
6.70146E-5,23.75288279,0.393413375,0.42923911,0.202702703,0.220720721
6.76837E-5,24.002134949,0.39643357,0.42578052,0.202702703,0.225225225
6.8329E-5,24.253721104,0.399331956,0.422321929,0.206081081,0.225225225
6.89421E-5,24.500735824,0.402072855,0.418956814,0.211711712,0.225225225
6.95157E-5,24.750012612,0.404625751,0.415591699,0.213963964,0.225225225
7.00887E-5,25.001297394,0.407165488,0.412226584,0.213963964,0.22972973
7.08512E-5,25.254865022,0.4105278,0.408861469,0.217342342,0.238738739
7.13249E-5,25.503863197,0.412607363,0.40558983,0.218468468,0.238738739
7.19855E-5,25.75476381,0.415494844,0.40231819,0.220720721,0.243243243
7.24556E-5,26.00032578,0.417540851,0.399140026,0.221846847,0.247747748
7.3319E-5,26.255451988,0.421280295,0.395868387,0.224099099,0.252252252
7.3865E-5,26.505528051,0.423632399,0.392690222,0.225225225,0.252252252
7.44463E-5,26.750276783,0.426126591,0.389605534,0.227477477,0.256756757
7.51336E-5,27.004493654,0.429061082,0.38642737,0.231981982,0.256756757
7.58308E-5,27.253611955,0.432022973,0.383342681,0.233108108,0.256756757
7.63598E-5,27.504782847,0.43425974,0.380257992,0.236486486,0.256756757
7.70384E-5,27.750195124,0.437116464,0.377266779,0.240990991,0.256756757
7.77252E-5,28.005668606,0.439992777,0.37418209,0.242117117,0.261261261
7.81655E-5,28.255086608,0.441829217,0.371190877,0.246621622,0.261261261
7.87385E-5,28.506027406,0.444209964,0.368199663,0.251126126,0.265765766
7.94119E-5,28.751194624,0.446994943,0.365301926,0.256756757,0.265765766
8.0257E-5,29.006733724,0.450470144,0.362310712,0.260135135,0.265765766
8.08354E-5,29.256450868,0.452835951,0.359412974,0.263513514,0.265765766
8.15754E-5,29.508044312,0.455848182,0.356515236,0.266891892,0.274774775
8.23393E-5,29.753853687,0.45894013,0.353710974,0.268018018,0.274774775
8.29969E-5,30.001781949,0.461587752,0.350906712,0.268018018,0.274774775
8.39928E-5,30.252707603,0.465573061,0.348102449,0.27027027,0.274774775
