Species,Longitude,Latitude
red_36,-99.582911,24.828853
red_36,-100.61657,26.062951
red_36,-99.883447,25.528036
red_36,-100.21531,26.483991
red_36,-100.556005,26.549051
red_36,-99.66539,24.747421
red_36,-99.66527,24.693615
red_36,-98.8852833333,29.3471466667
red_36,-101.0819864273,25.5976256316
red_36,-98.2297566667,26.1762166667
red_36,-97.2897772306,26.1030839989
red_36,-98.2662530008,26.2067241661
red_36,-95.358795,29.7643133333
red_36,-95.358825,29.7643033333
red_36,-97.3496041021,26.2320674336
red_36,-99.9009475708,24.3239479065
red_36,-100.4676366667,25.6227583333
red_36,-98.1338129193,26.2906020717
red_36,-98.38420057,26.1641736813
red_36,-97.6645194444,26.1855194444
red_36,-97.6627666667,26.1847833333
red_36,-97.3477383333,26.2300466667
red_36,-101.005607605,25.3559093475
red_36,-98.1926498413,26.1895961761
red_36,-97.5683821682,25.9968967301
red_36,-97.6633535527,26.1868793904
red_36,-95.4525694997,29.7663046327
red_36,-95.4494573829,29.7609766759
red_36,-95.4507904408,29.7660592944
red_36,-95.4508030974,29.7660292872
red_36,-97.6622712,26.1865632
red_36,-100.2697494721,25.5502245379
red_36,-100.7498391689,25.6638241662
red_36,-100.2406883333,25.66108
red_36,-98.37963237,26.1856494
red_36,-98.379776,26.1856919
red_36,-100.3544540403,25.6088275908
red_36,-97.6866418204,27.3238601337
red_36,-97.2929969611,27.4766154015
red_36,-97.73383503,30.28547147
red_36,-99.1152954102,26.514497757
red_36,-98.6261718044,29.641491416
red_36,-97.3805007935,27.8309860229
red_36,-98.49534667,29.39366667
red_36,-98.2297673,26.1767406
red_36,-97.9202045594,28.1229516305
red_36,-97.800195,30.2443416667
red_36,-97.919694353,28.1206156779
red_36,-97.73413833,30.28538333
red_36,-97.771554244,30.2690636925
red_36,-98.52489295,29.57208114
red_36,-97.7340087891,30.2857837677
red_36,-97.75333333,30.2873
red_36,-97.94518333,29.89390833
red_36,-95.4491658675,29.7676355159
red_36,-95.4495545147,29.7676540364
red_36,-97.734031,30.285884
red_36,-98.16150765,26.30322852
red_36,-98.2301459649,26.1773899896
red_36,-98.16152127,26.30259536
red_36,-97.36534167,26.23467
red_36,-97.99648333,26.15909167
red_36,-97.9971979558,26.1591530675
red_36,-95.5191238645,30.1492739434
red_36,-97.78798551,26.34612421
red_36,-97.78801301,26.34608169
red_36,-97.4204722222,25.8510194444
red_36,-97.3295202389,27.6686412707
red_36,-95.4538357206,29.7646842331
red_36,-95.4537469922,29.7647042401
red_36,-95.4536348793,29.7648202635
red_36,-95.4523617215,29.7668608101
red_36,-95.4523502758,29.7668271372
red_36,-95.4527654861,29.7651950516
red_36,-95.45261212,29.76517035
red_36,-95.4542246435,29.7641135361
red_36,-95.4542180524,29.764162302
red_36,-95.45481579,29.76598981
red_36,-95.45240833,29.76683667
red_36,-95.452255,29.76671667
red_36,-95.4522011153,29.7652442138
red_36,-96.5917981645,28.8831551725
