Predictor variable,Categorical,Sample average
wc2.0_bio_10m_01.tif,false,17.991424669159784
wc2.0_bio_10m_05.tif,false,32.93154922767922
wc2.0_bio_10m_06.tif,false,2.3641447260993083
wc2.0_bio_10m_12.tif,false,969.0185185185185
wc2.0_bio_10m_13.tif,false,133.66296296296295
wc2.0_bio_10m_14.tif,false,44.82962962962963
wc2.1_10m_elev.tif,false,421.63703703703703
