Species,Longitude,Latitude
red_149,-97.176293,28.723956
red_149,-100.712636,25.083422
red_149,-100.251579,25.666269
red_149,-102.775726,32.260427
red_149,-99.58276,24.829386
red_149,-97.743061,30.267153
red_149,-99.538708,24.796459
red_149,-100.343542,25.768823
red_149,-98.1349416667,26.2915083333
red_149,-95.618407,29.761863
red_149,-95.618246,29.7619
red_149,-100.351983,25.603639
red_149,-100.0723,29.650159
red_149,-95.3160283333,29.8615266667
red_149,-95.247445,47.213475
red_149,-95.219793,29.928698
red_149,-98.2305085659,26.1759928065
red_149,-95.294691492,32.4757837924
red_149,-97.19237,32.6893466667
red_149,-98.13533,26.290177
red_149,-103.935776,30.606025
red_149,-98.5009683333,29.5567816667
red_149,-102.76951732,33.94900537
red_149,-98.116831,30.009057
red_149,-97.7159929255,30.1910173203
red_149,-97.58012,31.780775
red_149,-101.416662,26.099993
red_149,-100.571422,25.840802
red_149,-99.6585303001,24.7788507356
red_149,-99.6585303001,24.7788507356
red_149,-99.6585303001,24.7788507356
red_149,-98.3794761077,30.7152830381
red_149,-101.4594268799,26.0919383029
red_149,-101.921750307,28.7725754355
red_149,-105.0401799103,37.2573886578
red_149,-97.7194619179,30.4110110852
red_149,-100.244682312,24.4395751953
red_149,-95.6536102295,30.2955551147
red_149,-95.6690133333,29.6234633333
red_149,-100.0407791138,25.2330875397
red_149,-97.813167572,30.248631901
red_149,-102.0703677,32.0329687
red_149,-95.375205,29.7817412
red_149,-95.452389205,29.7654285562
red_149,-97.3260032,27.66832
red_149,-97.636163,30.681244
red_149,-97.7311554492,30.712723716
red_149,-96.9449916667,32.6139133333
red_149,-97.761895,30.2663333333
red_149,-95.6108379364,29.8581382651
red_149,-97.71887692,30.19019713
red_149,-97.096705,32.586185
red_149,-97.7702651514,30.2629824481
red_149,-100.2972527778,25.6676375833
red_149,-100.0250244141,25.2645684753
red_149,-98.764815,29.549341
red_149,-99.5868158337,29.8288373793
red_149,-100.2582261667,25.6562547778
red_149,-100.207114,25.648189
red_149,-97.68348731,30.3971572524
red_149,-98.420874997,24.0452349901
red_149,-97.9583451667,26.1244134722
red_149,-97.7928306111,26.9431082778
red_149,-98.2986844307,29.3882183269
red_149,-97.82975,30.270655
red_149,-100.35323965,25.60489941
red_149,-106.9864578165,38.950725335
red_149,-99.91094292,24.32329528
red_149,-97.1708833333,27.7609666667
red_149,-95.4523463734,29.7654011892
red_149,-95.4517037329,29.7652002331
red_149,-98.13308,26.2886873
red_149,-97.6812366667,30.3951783333
red_149,-100.2082818448,25.6307184541
red_149,-101.9497616667,35.2843033333
red_149,-98.1817110188,26.295119963
red_149,-100.3534844612,25.604926832
red_149,-100.893215,25.3494866667
red_149,-95.29431,30.023789
red_149,-97.6636975353,26.1864027987
red_149,-95.448192889,29.7608360695
red_149,-98.07087178,26.17398373
red_149,-106.9698129037,39.0841588984
red_149,-106.99665,38.9769133333
red_149,-99.5902166667,50.6996116667
red_149,-99.9334125715,25.0431552261
red_149,-95.30105,30.03054
red_149,-100.142495,25.3011716667
red_149,-98.137306963,24.9473965318
red_149,-105.1112552229,38.5084005585
red_149,-102.1092017367,32.0334495313
red_149,-106.309802,38.773579
red_149,-106.5353178177,38.5868362422
red_149,-99.7051547,35.6199266
red_149,-106.911,25.592
red_149,-106.9905022904,38.9591663337
red_149,-97.4272751436,25.9078519133
red_149,-102.1218758449,32.188079692
red_149,-95.1379259304,30.5434038677
red_149,-101.7088271803,31.7837939172
red_149,-101.488365,32.2309963889
red_149,-97.7151947021,30.4133453369
red_149,-97.7155685425,30.4139194489
red_149,-97.8192666667,30.6947861111
red_149,-98.3924644827,33.7580059099
red_149,-97.8255111111,30.6970388889
red_149,-97.68457,30.4014116667
red_149,-97.6859583333,30.4015616667
red_149,-97.6484444444,30.2338638889
red_149,-97.7130817809,30.2886508825
red_149,-102.2185385453,31.3230563155
red_149,-100.2419433594,25.673822403
red_149,-97.0947259852,28.0243478017
red_149,-100.3537533333,25.6038733333
red_149,-103.00895555,43.6585533333
red_149,-103.050942421,43.6548656076
red_149,-102.2283543461,31.3450798067
red_149,-97.7474822998,30.35131073
red_149,-97.6861283333,30.4015666667
red_149,-101.8282,30.44566
red_149,-100.2322624761,24.8713659496
red_149,-97.5399551392,50.132598877
red_149,-101.7936733333,30.4746083333
red_149,-97.730745,30.2904633333
red_149,-101.844627969,35.0378849357
red_149,-98.0807952778,25.5603523056
red_149,-102.1308203414,31.9473291053
red_149,-96.659005,49.3991966667
red_149,-95.3764116667,30.0858945
red_149,-102.020538468,31.3983616792
red_149,-95.1667416667,47.1707833333
red_149,-97.7900916667,30.4068583333
red_149,-99.6494744,24.7676242
red_149,-101.9376453013,31.2283607992
red_149,-97.1018303186,49.8567380006
red_149,-103.6691138889,37.4368277778
red_149,-100.3521722222,25.6027388889
red_149,-100.3514433333,25.603155
red_149,-100.3521716667,25.6027316667
red_149,-100.3538366667,25.603905
red_149,-95.449418407,29.7658286244
red_149,-97.771789,30.540041
red_149,-102.1209152833,31.9625791853
red_149,-97.1714019775,49.9039459229
red_149,-101.0055661978,25.2693558368
red_149,-97.2871600098,30.1102254429
red_149,-101.1426540672,27.815623488
red_149,-97.1785277778,49.8922416667
red_149,-99.8004138889,30.4370083333
red_149,-98.8181305556,30.4998361111
red_149,-98.1743162336,26.3052818483
red_149,-97.6538487056,26.8074728078
red_149,-97.5597679731,25.9828909112
red_149,-97.5597679731,25.9828909112
red_149,-95.7377784276,50.1430101663
red_149,-96.4532353833,33.0264929433
red_149,-96.9484391667,42.7139950556
red_149,-100.5088366,26.559086
red_149,-98.7290138301,31.8938477671
red_149,-95.2508225062,38.9646767323
red_149,-95.66244722,29.63530484
red_149,-97.50188352,47.94211436
red_149,-97.22861333,45.74318333
red_149,-97.91971667,28.1222
red_149,-98.2297688347,26.1750081104
red_149,-98.2299427659,26.1746667024
red_149,-100.98830333,29.786705
red_149,-102.85685014,29.48197284
red_149,-98.1644973,29.9731712341
red_149,-98.1109403819,29.6774926361
red_149,-98.4102908713,29.6733111296
red_149,-98.2300261314,30.6043716591
red_149,-100.2214736936,25.64985466
red_149,-100.1691959722,25.5951629722
red_149,-100.167034,25.59494
red_149,-100.1691959722,25.5951629722
red_149,-97.7946150917,30.4224631442
red_149,-97.6546707813,30.3869580078
red_149,-98.3139058203,29.5979158441
red_149,-97.4307606743,32.3145797197
red_149,-95.48839,29.87723
red_149,-98.1934889622,29.7104655579
red_149,-95.3830298611,44.7641958889
red_149,-97.6344251,35.63154516
red_149,-95.49159,29.87827
red_149,-97.6774075512,30.3863481288
red_149,-99.405595,30.00545555
red_149,-97.281487309,32.244122944
red_149,-101.3044835075,29.6929363214
red_149,-98.3664926,26.179835
red_149,-95.49437,29.88013
red_149,-99.1589824943,30.0507070583
red_149,-99.1339616667,30.025845
red_149,-97.4351024499,26.337285051
red_149,-95.25500029,29.59250956
red_149,-97.5419349997,50.1307107
red_149,-105.7955712618,35.7699087727
red_149,-97.6477810555,30.6864003511
red_149,-97.28058667,32.88195
red_149,-96.7375206202,51.0838033369
red_149,-97.4788365208,49.8710646869
red_149,-100.2868973,25.7493469
red_149,-97.3251566667,30.692585
red_149,-97.0173195,32.96644667
red_149,-100.3161926453,42.8886806644
red_149,-97.8316449432,32.2446500537
red_149,-96.67530398,51.18173367
red_149,-103.4055663273,43.8428221131
red_149,-100.9707099572,29.3342818623
red_149,-98.2651094308,29.9849854896
red_149,-100.3315246292,48.9857666614
red_149,-99.3260286748,34.7800466389
red_149,-106.2701475636,38.8111100469
red_149,-98.2293531947,26.1768841647
red_149,-98.2293357519,26.1768878252
red_149,-98.2301764393,26.1756687115
red_149,-99.695625,49.8969266667
red_149,-97.6247124654,30.4504145729
red_149,-106.6365633784,38.6913595767
red_149,-100.3117116541,42.8922896813
red_149,-97.8088600477,30.127201542
red_149,-97.269355,50.12125
red_149,-97.696145,29.845455
red_149,-98.3444673509,29.680427584
red_149,-98.3445405199,29.6810334903
red_149,-98.3321730556,29.6799830556
red_149,-97.2456587479,49.8619467875
red_149,-97.348020018,32.716983282
red_149,-106.990775,38.95945
