Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.26603E-6,0.000626603,0.042020988,1,0,0
8.58339E-6,0.001484942,0.057110247,0.999906288,0,0
9.36477E-6,0.003335897,0.062144387,0.999718864,0,0
9.60564E-6,0.005244649,0.06369076,0.99953144,0.001194743,0
1.08916E-5,0.010346085,0.071903785,0.999062881,0.002389486,0
1.27598E-5,0.025772264,0.083706711,0.997844626,0.003584229,0
1.41734E-5,0.050001953,0.092538195,0.996157811,0.003584229,0
1.48027E-5,0.100671934,0.096442106,0.992877893,0.003584229,0
1.57804E-5,0.200018055,0.102474667,0.986786618,0.003584229,0
1.671E-5,0.300740372,0.108172084,0.980976478,0.005973716,0
1.71031E-5,0.400679684,0.110570968,0.975447474,0.007168459,0
1.75982E-5,0.50123567,0.113582809,0.970012183,0.007168459,0
1.81005E-5,0.601057018,0.116627791,0.964764314,0.007168459,0
1.84187E-5,0.701495887,0.118551427,0.959610158,0.007168459,0
1.85454E-5,0.751407422,0.119316504,0.957079936,0.007168459,0
1.86672E-5,0.801668862,0.120051131,0.954549714,0.007168459,0
1.89074E-5,0.901212625,0.121498111,0.949582982,0.007168459,0
1.91228E-5,1.000129871,0.122793711,0.944709962,0.007168459,0
1.93467E-5,1.10011194,0.124137745,0.939836941,0.007168459,0
1.95424E-5,1.201248008,0.125311755,0.934963921,0.008363202,0
1.97734E-5,1.30148936,0.126694676,0.930184613,0.008363202,0
1.99931E-5,1.400903382,0.128007985,0.925499016,0.008363202,0.004784689
2.01911E-5,1.501278471,0.129190286,0.92081342,0.009557945,0.004784689
2.06342E-5,1.750247713,0.131829606,0.909380564,0.010752688,0.004784689
2.11344E-5,2.000937066,0.134799969,0.898135133,0.010752688,0.009569378
2.15792E-5,2.250826554,0.137432546,0.887170837,0.010752688,0.009569378
2.19784E-5,2.501415827,0.139788489,0.876393965,0.014336918,0.009569378
2.24724E-5,2.752169522,0.142695115,0.865804517,0.015531661,0.009569378
2.30663E-5,3.000463634,0.146176042,0.855589917,0.016726404,0.014354067
2.35541E-5,3.252275064,0.149024765,0.845469028,0.016726404,0.014354067
2.41415E-5,3.500207134,0.152442658,0.835722988,0.017921147,0.014354067
2.46508E-5,3.751280015,0.155394645,0.826070659,0.017921147,0.014354067
