X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-97.165607,28.737804,train,2.4450511773566345E-4,56.389944455627976,0.7711029001955265
-100.524559,26.311451,train,1.578827370601879E-4,42.15214278856751,0.614073508902385
-98.526088,29.570881,train,2.6211388633592297E-4,58.73625983065697,0.7941632732592642
-97.647772,30.693507,train,2.3358571129361683E-4,55.10638099643294,0.7555228627017444
-97.362948,32.738934,train,2.0855179309580866E-4,51.57215510906211,0.7156834334394454
-100.2453005556,25.6715316667,train,1.6169629240277283E-4,43.0502438451668,0.6228475990413833
-100.253545,25.665844,train,1.3270309924558605E-4,36.56386536740597,0.5507892452887658
-97.650508,30.216717,train,2.750959936526889E-4,61.185216165461426,0.8096632343690973
-95.379538,29.762393,train,5.005610741888667E-4,88.30858494448226,0.9511315127490485
-98.2672501531,26.2051758326,train,2.082145982334612E-4,51.51153071821189,0.7151047027928061
-100.962558,29.257124,train,1.5575855228485187E-4,41.67383203667707,0.6090980492406572
-103.836262,30.536215,train,8.812953921592355E-5,26.497607869924142,0.412255672825251
-97.1141662598,32.7844429016,train,2.1102394452733147E-4,51.95291398099288,0.7198906581196529
-103.524087,29.138172,train,1.3851845054326255E-4,37.88609159824416,0.566269741490905
-100.2325,24.8725,train,1.2122350754775354E-4,33.94002764203364,0.5185898597751355
-97.6967866667,30.2409866667,train,2.6726039508292266E-4,59.43602707521461,0.8004534867361772
-100.61032538,26.52209224,train,1.6067974960096506E-4,42.830638538036396,0.620528463535983
-100.3631007671,25.8661746197,train,1.4761970032047572E-4,39.890634813378,0.589433492927471
-97.6627927926,32.4345473852,train,1.8711943821582818E-4,48.01307319662176,0.6764558333998274
-99.7887283333,25.178745,train,1.4798004430639092E-4,40.01242407192606,0.5903247043509015
-97.4046134949,27.6560376492,train,1.9547295323892386E-4,49.40039961405415,0.6923508704623319
-95.6193152,29.8602932,train,4.769897405445733E-4,87.39806830806592,0.9436670757639248
-95.4033666667,30.040475,train,5.095031143022984E-4,88.86492342387744,0.953696943201555
-97.9580712,26.1283176,train,1.8583163836719942E-4,47.68026739151869,0.6739333916538683
-97.9640111111,30.3443055556,train,2.4468990088590556E-4,56.4299054720962,0.7713578252023956
-97.342944,26.216401,train,1.8891381168270274E-4,48.30036774337489,0.6799380078994903
-97.8519798876,30.2017883506,train,2.505272899401777E-4,57.10042166889437,0.7792665246083604
-96.7329347134,32.8274155754,train,2.29026437172802E-4,54.511769027129006,0.7487078017174991
-100.9402083333,25.2717033333,train,1.0577486587716474E-4,30.758430361238286,0.4715848296661743
-103.9304966667,29.1146305,train,1.2541485398883499E-4,34.93565334349935,0.5306054058469863
-97.9355216493,29.5891421708,train,2.753764255384529E-4,61.24722694738404,0.8099848481409359
-106.5675272328,32.3720753426,train,7.598999707526467E-5,23.11641415329196,0.3676144365605579
-97.5481719971,39.2643966675,train,4.2394198275865555E-5,10.875264883327263,0.2255926703295883
-104.2494821548,25.8676677582,train,1.2915255425084E-4,35.77130611338475,0.5410672671405464
-100.6888413979,25.547880235,train,1.3220395918036904E-4,36.412371611501506,0.5494350599748519
-96.7661514282,30.7964439392,train,2.687062113772284E-4,59.70757599875053,0.8021857626606643
-98.0995333333,29.693925,train,2.7934766697691683E-4,62.15985305122103,0.8144813656607589
-100.4199897425,25.7185064405,train,1.4969832093414339E-4,40.40266034513717,0.5945478537911149
-106.72048,32.420202,train,7.55605675215579E-5,22.99558949073979,0.3659746471751203
-97.4381273125,28.0749195173,train,2.4800550711693854E-4,56.844991913688915,0.7758840536120473
-100.9664993286,29.4325962067,train,1.58697220162529E-4,42.376713394358724,0.6159644250615746
-97.1545555,33.1329583333,train,1.9599561702013366E-4,49.512498012331754,0.6933190269978791
-100.7355633333,24.7539366667,train,1.2440496085519665E-4,34.71827436562785,0.5277380052909683
-98.4523713102,29.3234796536,train,2.3090827422225208E-4,54.75461903067605,0.7515434399029369
-95.2943878174,30.0291061401,train,5.523841870102486E-4,90.75369785300748,0.9642476994953281
-106.94223,33.84103,train,6.439834123677399E-5,19.85138661075374,0.32182694288488145
-101.0745348889,25.0490572778,train,1.2300957106380124E-4,34.417127316674865,0.5237472158061585
-106.7451,32.2699,train,8.072080409541306E-5,24.442538894907624,0.38540086060785694
-95.121810477,29.5637408044,train,5.3216676114309E-4,90.02881260849485,0.9596118931051212
-101.11535,28.1519445,train,1.3062190131300124E-4,36.0640141497524,0.545115844721394
-97.5685283333,25.9965033333,train,2.0044080619712425E-4,50.19169547686502,0.7014308942628105
-96.7549445854,33.1758167921,train,1.7309536819129436E-4,45.157014830717465,0.6479027284360626
-99.44978537,27.58249626,train,2.0247191003691997E-4,50.7170878243801,0.7050656205313486
-95.49114,29.87847,train,5.080349297593505E-4,88.78047547764785,0.9532851624393631
-106.9909984586,38.9039808763,train,3.361122379868997E-5,7.038458853190657,0.18347009723607566
-103.259342791,29.9119645573,train,1.0514488910641984E-4,30.56188964668205,0.4695735300802083
-104.2295991165,32.3744553145,train,8.267128883096436E-5,25.005926653250018,0.3925876443789139
-101.0049972534,25.3488883972,train,1.4253279671334838E-4,38.82137215285382,0.5766435944402988
-98.9134966667,29.7531783333,train,2.1862235086257288E-4,53.022997064843615,0.7324362082430282
-97.2192901972,31.5015321288,train,2.4093115645801262E-4,55.838737261352364,0.7661160033955328
-99.1005634424,30.6614904665,train,1.6183893340944696E-4,43.08069826890248,0.6231718835711759
-98.5339355469,26.2606086731,train,1.9320022386600845E-4,49.061428079457265,0.6881053133094669
-99.0211555,26.4238866667,train,1.8555530992718104E-4,47.6104555880916,0.6733895837088764
-95.7279967426,30.0222668759,train,4.468432038538306E-4,85.74710157683866,0.932435872152278
-100.4336894,29.2866241,train,1.818778397296988E-4,46.89895722748614,0.6660654632219976
-100.9851875838,29.8903879355,train,1.4547853857098029E-4,39.37873279554579,0.5840977905084092
-104.1023016823,30.7061114801,train,8.213205029139267E-5,24.84825113218926,0.39060920565022594
-100.4298949064,31.4619558393,train,1.297484515524496E-4,35.8929813609908,0.5427135031325118
-98.6352233333,29.4457416667,train,2.710433024224437E-4,60.152811755826036,0.8049541578209825
-99.1403188929,30.047649167,train,1.8653365931575015E-4,47.860645497449724,0.6753108838869852
-100.448757693,29.5968064444,train,1.6703262958458776E-4,44.088366019836535,0.6347914031332167
-99.5763576112,29.8124681418,train,1.8348190092882583E-4,47.236871263377935,0.6692801241973507
-97.6631590332,26.1857631693,train,1.8847093249404616E-4,48.223480830755534,0.679082052391166
-95.55275545,30.15778575,train,4.8385567173671464E-4,87.70395261814207,0.945951903965754
-103.7040201,25.7058513,train,1.3543920429290245E-4,37.18048302266188,0.5581404182168814
-99.794975,30.45196667,train,1.52395575510343E-4,40.94171633841674,0.6010894842169092
-100.6628866667,25.4545116667,train,1.0836018099863744E-4,31.259519883623785,0.47975929623300484
-98.2326529083,29.5506400662,train,2.767103616325739E-4,61.49566349811027,0.8115072502281866
-99.7422935043,29.5897380304,train,1.8873578642434414E-4,48.26484314438085,0.6795942120668005
-103.8575222222,29.4378611111,train,1.1961340509403989E-4,33.50477616652759,0.5138927509996822
-97.72731743,29.03131597,train,2.3251253660854488E-4,54.97064846293719,0.7539355353957438
-99.53630833,29.66368833,train,1.9310519508454043E-4,49.04980599539348,0.6879265249179466
-95.7288489722,38.8915289722,train,4.8528610749373866E-5,13.801330526101108,0.2537172411500055
-99.904625,30.32420333,train,1.5197851881328017E-4,40.85713379875202,0.6000849411294249
-97.0884859498,32.6441921537,train,2.0611306787667556E-4,51.277184876389924,0.7114711828671838
-98.3919916667,30.7218416667,train,1.8005494169808875E-4,46.56963290376151,0.6623742874835572
-97.764425,27.2876766667,train,1.7339052162034383E-4,45.21097956811629,0.6485288746810169
-96.5158942995,30.1498362981,train,2.969775982568764E-4,66.0160938560992,0.8331928391531542
-97.8189533333,30.6957416667,train,2.3992910588735918E-4,55.6876845515316,0.7646984000549941
-98.1552396795,26.5464181382,train,1.848468724054709E-4,47.462117756495914,0.6719912483136318
-98.1598805997,33.2138459997,train,1.426469102198839E-4,38.842123606638474,0.5769348307349084
-100.0043306,25.9401584,train,1.8712164796936293E-4,48.01364820478097,0.6764601448785958
-99.766525528,29.1789322252,train,2.0502360165308988E-4,51.104326345620436,0.7095693071264759
-95.5919883333,29.3773283333,train,4.225793259794914E-4,84.29713082915943,0.9217898081460401
-99.0694949,29.6414279522,train,2.1622529471302713E-4,52.648253764343494,0.7285403781003451
-96.5962897122,33.6477378906,train,1.5726496641439697E-4,42.01743836937679,0.6126330767191183
-100.30768732,29.80525134,train,1.5994456038686424E-4,42.680051846103304,0.6188423253887205
-98.4313999722,29.5206769722,train,2.735191761186767E-4,60.7307474463455,0.807844696533298
-103.6998163553,25.6489421339,train,1.5307021921886907E-4,41.0964806134971,0.6027091244121379
-98.6260681152,30.237701416,train,2.062062743923031E-4,51.28757852085835,0.711633313528433
-100.9153650096,25.3913180818,train,1.3598087580832867E-4,37.27864778446385,0.5595814145738106
-100.141603,25.402587,train,1.196609340723379E-4,33.51934041983366,0.5140320602876447
-97.1532388889,33.2143416667,train,1.8946550818428587E-4,48.410457722548976,0.6810010826936141
-104.6531760693,24.0277057803,train,8.538792252589914E-5,25.755137956001068,0.4024575695339684
-97.4177861111,41.3860333333,train,2.8711179022897326E-5,5.10599193670582,0.15898192935120703
-103.2835978733,29.2721975351,train,1.2221543759640362E-4,34.243468808220335,0.5214609690891276
-100.21441033,30.01525852,train,1.5183087922984652E-4,40.827191272928054,0.5997287233009685
-99.7701644897,25.1662608448,train,1.4702219922059907E-4,39.70643940334384,0.5879514641908422
-97.8185777778,32.2500111111,train,1.7827143224881945E-4,46.199121916854075,0.6587233847364746
-97.6270366667,35.5318083333,train,8.989915966433163E-5,27.04125345123521,0.41849453006693405
-97.0996352609,31.4770530584,train,2.4932287613040424E-4,56.965080044556345,0.7776574588301538
-96.9572974742,29.1814891063,train,3.255818384492705E-4,73.02109150044548,0.8596216636960743
-95.537133515,30.631318884,train,4.3932230474276663E-4,85.1837872581201,0.9293009733593243
-104.6708967537,32.285527235,train,7.70552166994299E-5,23.44310912161636,0.3716637246838951
-99.2435358429,28.7456124618,train,1.8306058528527876E-4,47.141340942192876,0.6684387843747864
-100.077235,29.932739,train,1.5722060792039918E-4,42.007265366154904,0.6125294410751725
-102.4059361111,30.1444305556,train,1.1687435526757051E-4,32.94658812128668,0.5057966579363146
-98.9004943437,26.5366136501,train,1.8921184587197457E-4,48.359839894450616,0.6805127350417851
-97.077779,27.826918,train,2.0990932217432187E-4,51.802806720953505,0.7180015035505978
-99.3484813628,28.6003852543,train,1.9516005106504636E-4,49.33328987014181,0.6917698039923252
-99.9353359167,25.2693475833,train,1.3025485103733273E-4,35.99638220295517,0.5441078486490285
-95.2393441473,38.9770822456,train,5.5352988192284764E-5,16.525261127792113,0.2838065557687407
-96.8102706907,28.2915104549,train,2.3222704359739376E-4,54.932204070273954,0.7535115313288843
-103.1608305997,29.742906,train,1.1789450070329823E-4,33.1278636419956,0.5088276465556664
-103.6659865,30.3576590997,train,9.136194949337522E-5,27.417714372720923,0.4236016182033715
-101.3534216278,29.70618255,train,1.5022221795453928E-4,40.51930982211356,0.5958267974201672
-96.9578339159,32.6373626853,train,2.1649976386266956E-4,52.7061508912255,0.7289893210364777
-97.3869555117,28.6569621228,train,2.478312847245333E-4,56.829110227354,0.7756484637322951
-100.19513,25.8639866667,train,1.6911457991867726E-4,44.4642866441864,0.639347989708533
-103.2430015,30.2140685,train,8.800991069285341E-5,26.46309576836769,0.4118315109949965
-99.8943901062,30.5214113204,train,1.4746008967390825E-4,39.83668732388751,0.5890381207212759
-96.5170147085,28.5365016572,train,2.76815553350633E-4,61.515000064957015,0.8116267838809608
-100.34364911,29.86261555,train,1.5048525301870398E-4,40.56888906885894,0.5964673997249934
-102.9122608054,30.8864077105,train,1.075926118300466E-4,31.074020032418872,0.47734561949276766
-97.6237058174,27.8704830884,train,2.7763083125448165E-4,61.66877947866635,0.8125506507400159
-97.3276616667,27.8670533333,train,2.4042645460775348E-4,55.74598228908396,0.7654030712239515
-99.16346581,27.65386183,train,2.014509991340625E-4,50.411412875075236,0.7032442322159884
-99.5522659305,29.1957656296,train,2.0201948122711055E-4,50.527673835336145,0.7042598340499389
-98.4955514574,25.8805187955,train,2.0959208520381683E-4,51.75927434990158,0.7174614985153958
-99.8649779722,25.9443739722,train,1.8238254285461798E-4,46.99027726560432,0.6670802816003452
-99.7251215,24.0418908,train,1.4636133941253856E-4,39.537449538174705,0.586306050397209
-97.173775,26.137725,train,1.8650650287651579E-4,47.85357901972298,0.6752577063949299
-106.44651,35.12482,train,7.632660447277144E-5,23.210905179232544,0.36889681622896175
