Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.4563E-6,0.00024563,0.012057073,1,0,0
2.50671E-6,0.000496301,0.012302952,0.99990437,0,0
2.52066E-6,0.000748367,0.012371004,0.999808741,0,0
2.55332E-6,0.001003699,0.012530315,0.999713111,0,0
2.63386E-6,0.002561355,0.012922976,0.999139333,0,0
2.79396E-6,0.005022605,0.01370308,0.998278665,0,0
2.96382E-6,0.010243898,0.014530094,0.99655733,0,0
3.30398E-6,0.025323981,0.016184148,0.991967103,0,0
3.61007E-6,0.050309139,0.017670207,0.985081763,0,0
4.02579E-6,0.100236124,0.019684878,0.9726499,0,0
4.786E-6,0.200337214,0.023358342,0.950846323,0,0
5.37376E-6,0.30026184,0.026189038,0.932102898,0,0
5.88857E-6,0.40013032,0.028661693,0.915176437,0,0
6.33538E-6,0.50038013,0.030802632,0.899493162,0,0
6.87889E-6,0.600102277,0.03340056,0.885053074,0,0
7.27363E-6,0.70015233,0.035283006,0.871569284,0,0
7.42389E-6,0.750056123,0.035998626,0.865066463,0,0
7.62716E-6,0.800390303,0.036965834,0.858659271,0,0
8.15565E-6,0.900438395,0.039475993,0.846514297,0,0
8.72567E-6,1.000863995,0.042176086,0.83513436,0,0
9.30319E-6,1.10017006,0.044903971,0.82461509,0,0
9.83243E-6,1.200729947,0.047396978,0.81457397,0,0
1.04296E-5,1.300963923,0.050202262,0.805106627,0,0
1.09986E-5,1.400742019,0.052867417,0.796213063,0,0
1.14336E-5,1.500332967,0.054899804,0.787702018,0,0
1.27571E-5,1.751188996,0.061057099,0.767906665,0,0
1.401E-5,2.001272982,0.066848494,0.750023907,0.003571429,0.007142857
1.55647E-5,2.250175331,0.07398567,0.733862484,0.003571429,0.007142857
1.69712E-5,2.501412326,0.080395366,0.719135507,0.003571429,0.007142857
1.83571E-5,2.751820686,0.086667795,0.705556087,0.003571429,0.007142857
1.94691E-5,3.001507871,0.091669896,0.692932964,0.003571429,0.007142857
2.05709E-5,3.250255869,0.096598712,0.681074878,0.005357143,0.007142857
2.14965E-5,3.500603669,0.100718727,0.669694941,0.005357143,0.007142857
