Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.69686E-5,0.00169686,0.125918194,1,0,0
1.71227E-5,0.003409127,0.126985594,0.999906068,0,0
1.71426E-5,0.005123383,0.127123293,0.999812136,0,0
1.73797E-5,0.010306304,0.128763775,0.99953034,0,0
1.75916E-5,0.026062347,0.130226135,0.998684952,0,0
1.77306E-5,0.050799199,0.131184583,0.997369904,0,0
1.84606E-5,0.101549318,0.136200329,0.994739808,0,0
1.9277E-5,0.201763052,0.141775833,0.989761413,0,0
1.98675E-5,0.301880004,0.14578578,0.984970881,0,0
2.03941E-5,0.400601163,0.149345921,0.980368213,0,0
2.07078E-5,0.501418129,0.151459639,0.975765546,0,0
2.10251E-5,0.601641958,0.153592565,0.97125681,0,0
2.13178E-5,0.701174346,0.155555295,0.966842006,0,0
2.14852E-5,0.750420837,0.156675264,0.964681571,0,0
2.16176E-5,0.800012282,0.157560499,0.962521135,0,0
2.1834E-5,0.902158257,0.159005112,0.958106331,0,0
2.21086E-5,1.001067339,0.160834504,0.953879391,0.001218027,0
2.23535E-5,1.101128442,0.16246295,0.949652452,0.001218027,0
2.26039E-5,1.200057343,0.164124739,0.945519444,0.001218027,0
2.27813E-5,1.302154586,0.165300168,0.941292504,0.001218027,0
2.29652E-5,1.400530044,0.166516328,0.937253429,0.001218027,0
2.31837E-5,1.50208037,0.167959641,0.933120421,0.001218027,0
2.36832E-5,1.7505016,0.171249712,0.92316363,0.001218027,0
2.42426E-5,2.001915757,0.174918229,0.91330077,0.001218027,0
2.4832E-5,2.252338286,0.17876611,0.903719707,0.001218027,0
2.54024E-5,2.500999499,0.182473055,0.89442044,0.004872107,0
2.5864E-5,2.752260742,0.185460282,0.885215104,0.006090134,0
2.63413E-5,3.000237844,0.188537907,0.876291565,0.006090134,0
2.70667E-5,3.251038044,0.193193362,0.867461958,0.006090134,0
2.77177E-5,3.500627376,0.197348381,0.858914146,0.008526188,0
2.84152E-5,3.750138312,0.201776308,0.850554199,0.009744214,0
2.90903E-5,4.000336163,0.20603882,0.842382115,0.010962241,0
2.96778E-5,4.250336734,0.209729667,0.834397896,0.015834348,0
3.03087E-5,4.502329406,0.213674358,0.826507608,0.017052375,0.004878049
3.08189E-5,4.753032247,0.216850025,0.818805185,0.017052375,0.009756098
3.13094E-5,5.001711058,0.219890515,0.811290626,0.018270402,0.014634146
3.17846E-5,5.250915557,0.222824896,0.803869998,0.020706456,0.024390244
3.2247E-5,5.500781596,0.22567029,0.796543303,0.021924482,0.024390244
3.2733E-5,5.751106983,0.228649224,0.789310539,0.023142509,0.024390244
3.32732E-5,6.001742738,0.231946569,0.782171708,0.025578563,0.029268293
3.37675E-5,6.253092115,0.234951785,0.775126808,0.02679659,0.029268293
3.43811E-5,6.501735146,0.238665972,0.768269773,0.028014616,0.029268293
3.50075E-5,6.751399033,0.242439313,0.761506669,0.028014616,0.029268293
