Species,Longitude,Latitude
red_44,-99.582911,24.828853
red_44,-99.883447,25.528036
red_44,-100.029348,25.97063
red_44,-99.633862,24.873637
red_44,-103.169239,29.369834
red_44,-102.915113,29.201316
red_44,-100.21531,26.483991
red_44,-100.556005,26.549051
red_44,-100.2707824707,25.5473804474
red_44,-100.7423934937,25.6679210663
red_44,-97.58066033,29.58703482
red_44,-98.8852833333,29.3471466667
red_44,-100.7425079346,25.6676845551
red_44,-100.7434844971,25.6674137115
red_44,-98.2297566667,26.1762166667
red_44,-97.2897772306,26.1030839989
red_44,-98.2662530008,26.2067241661
red_44,-95.358795,29.7643133333
red_44,-95.358825,29.7643033333
red_44,-97.3496041021,26.2320674336
red_44,-106.6417050404,24.0624045829
red_44,-100.4676366667,25.6227583333
red_44,-97.3959414267,25.8164564383
red_44,-98.230593927,26.1778665655
red_44,-98.1926498413,26.1895961761
red_44,-97.5683821682,25.9968967301
red_44,-97.6633535527,26.1868793904
red_44,-95.4525694997,29.7663046327
red_44,-95.4494573829,29.7609766759
red_44,-95.4507904408,29.7660592944
red_44,-95.4508030974,29.7660292872
red_44,-97.6622712,26.1865632
red_44,-100.2697494721,25.5502245379
red_44,-100.7498391689,25.6638241662
red_44,-100.2406883333,25.66108
red_44,-97.1694444444,26.1372222222
red_44,-97.7339163669,30.2858504216
red_44,-98.230219977,26.1768764723
red_44,-98.37963237,26.1856494
red_44,-98.379776,26.1856919
red_44,-100.2146377563,26.4875907898
red_44,-98.73111755,26.34718987
red_44,-100.179107666,25.5571403503
red_44,-97.3985214233,26.1290779114
red_44,-99.43055,27.57095
red_44,-97.3711829073,26.2254966933
red_44,-100.24306,25.67297
red_44,-95.5693818816,29.7717200546
red_44,-100.3544540403,25.6088275908
red_44,-98.0989874237,26.7656383733
red_44,-100.514547,27.007129
red_44,-95.347053606,28.9079525144
red_44,-97.94518333,29.89390833
red_44,-95.4491658675,29.7676355159
red_44,-95.4495545147,29.7676540364
red_44,-97.734031,30.285884
red_44,-98.16150765,26.30322852
red_44,-98.2301459649,26.1773899896
red_44,-98.16152127,26.30259536
red_44,-97.36534167,26.23467
red_44,-97.99648333,26.15909167
red_44,-97.9971979558,26.1591530675
red_44,-95.5191238645,30.1492739434
red_44,-97.78798551,26.34612421
red_44,-97.78801301,26.34608169
red_44,-97.4204722222,25.8510194444
red_44,-97.3295202389,27.6686412707
red_44,-95.4538357206,29.7646842331
red_44,-95.4537469922,29.7647042401
red_44,-95.4536348793,29.7648202635
red_44,-95.4523617215,29.7668608101
red_44,-95.4523502758,29.7668271372
red_44,-95.4527654861,29.7651950516
red_44,-95.45261212,29.76517035
red_44,-95.4542246435,29.7641135361
red_44,-95.4542180524,29.764162302
red_44,-95.45481579,29.76598981
red_44,-95.45240833,29.76683667
red_44,-95.452255,29.76671667
red_44,-95.4522011153,29.7652442138
red_44,-96.5917981645,28.8831551725
red_44,-98.5393186659,29.584852938
red_44,-97.78801381,26.34611129
red_44,-95.1502489581,30.6036839488
red_44,-97.929397583,29.8960857391
red_44,-95.45249167,29.76718833
red_44,-95.45278833,29.76523
red_44,-97.9577923314,26.1265678312
red_44,-97.9580958489,26.1269452368
red_44,-100.270832777,25.5429448429
red_44,-98.2329582128,26.176496442
red_44,-98.5293389747,29.55293375
red_44,-101.7499832047,24.6690877722
red_44,-95.37423,30.0804861667
red_44,-101.7499107469,25.5521920777
red_44,-104.1095830896,25.8762686164
red_44,-97.2212357717,27.6297551217
red_44,-98.2299771532,26.1762514338
red_44,-97.6644687,26.1864782
red_44,-97.6636455142,26.1853644483
red_44,-100.8065397778,26.1597699167
red_44,-100.8070475833,26.1602849444
red_44,-98.3287735767,24.383062301
red_44,-97.9562473402,26.1252144036
red_44,-97.3476033333,26.2294866667
red_44,-98.2297673,26.1767406
red_44,-98.2297673,26.1767406
red_44,-98.2297673,26.1767406
red_44,-98.3796466667,26.1856833333
red_44,-97.0421648889,28.0477704444
red_44,-98.1707538211,26.2298489681
red_44,-98.1700716667,26.2305
red_44,-98.1704581809,26.2306530867
red_44,-98.1702743658,26.2306045555
red_44,-97.9580927,26.1271024
red_44,-98.2297673,26.1767406
red_44,-98.2297673,26.1767406
red_44,-98.2297780288,26.175296322
red_44,-95.1549000656,29.551607412
red_44,-97.9514783333,26.1262083333
red_44,-97.9580616667,26.1268611667
red_44,-97.9573133333,26.1266055
red_44,-98.1351675833,26.2909434722
red_44,-97.997198,26.159153
red_44,-97.997198,26.159153
red_44,-97.5321352479,26.5238332221
red_44,-97.0047388984,28.7528289971
red_44,-98.2300720215,26.1749420166
red_44,-97.2944721832,27.4328710782
red_44,-98.1693572256,26.1779493016
red_44,-98.1693168037,26.1779172811
red_44,-98.1693194444,26.178025
red_44,-98.152834,26.1667505
red_44,-97.9882384,26.1471899
red_44,-98.3412383333,28.4886283333
red_44,-97.6640488207,26.1859223549
red_44,-98.2298531586,26.1742870619
red_44,-98.2297191749,26.1745383087
red_44,-98.1633432,26.3017374
red_44,-98.1703087788,26.2306490638
red_44,-97.6636120533,26.1865006212
red_44,-97.0515094018,27.836146585
red_44,-98.341196208,28.48853931
red_44,-104.3272069693,29.5427123675
red_44,-97.9575366667,26.1232166667
red_44,-100.1188373503,25.5694076241
red_44,-80.1916483333,26.9157016667
red_44,-80.21226468,26.4992499
red_44,-80.22907516,25.761504178
red_44,-80.3564808,25.1918968
red_44,-80.5835556293,25.394898896
red_44,-80.099766,26.318412
red_44,-77.1320734167,26.6805201769
red_44,-80.1415530556,26.6653669444
red_44,-80.4291292639,27.7863718582
red_44,-80.174545,26.814845
red_44,-80.7632916667,28.22822
red_44,-80.37812,25.7546116667
red_44,-80.546555,27.308445
red_44,-80.6219051556,25.3914752084
red_44,-80.1747366667,25.8873666667
red_44,-80.5250083333,27.997805
red_44,-80.572595,25.418145
red_44,-80.3751262091,25.6960617474
red_44,-80.61019,25.382612
red_44,-80.5248103824,25.4091616249
red_44,-80.6021766365,25.3831276206
red_44,-80.6577216667,25.4006716667
red_44,-80.179251954,33.0420363269
red_44,-116.4061224,33.257811
red_44,-116.403873,33.668366
red_44,-116.457712,34.075519
red_44,-116.0733028333,34.0244333333
red_44,-116.331195,33.499647
red_44,-116.0731272866,34.0244573728
red_44,-116.0712432861,32.5664905331
red_44,-116.5593136289,33.8577889698
red_44,-116.4193530289,33.2710995851
red_44,-116.410145731,33.2602727891
red_44,-116.410145731,33.2602727891
red_44,-116.434307,33.2602214
red_44,-116.5107078944,33.7320365757
red_44,-116.2313616667,32.989095
red_44,-116.2313888889,32.9888888889
red_44,-116.402595,33.6675533333
red_44,-116.4763888889,33.355
red_44,-116.4847222222,33.3422222222
red_44,-116.4847222222,33.3422222222
red_44,-116.4841666667,33.3427777778
red_44,-116.4775,33.3541666667
red_44,-116.5033383575,35.9153006925
red_44,-116.5037763119,33.8327435667
red_44,-116.4480555556,33.3666666667
red_44,-116.4533333333,33.3652777778
red_44,-116.4477777778,33.3666666667
red_44,-116.4472222222,33.3675
red_44,-116.4466666667,33.3677777778
red_44,-116.4402777778,33.3663888889
red_44,-116.4341666667,33.3677777778
red_44,-116.4085514379,33.6722573033
red_44,-116.4936111111,33.4038888889
red_44,-116.5002777778,33.4055555556
red_44,-116.3113027778,33.6076444444
red_44,-116.4085182456,33.6709928513
red_44,-116.4553626069,33.3703016304
red_44,-116.455652956,33.3702178952
red_44,-116.424605,33.3708116667
red_44,-116.4558333333,33.36998
red_44,-116.40568,33.669725
red_44,-116.579615701,35.9101819434
red_44,-116.5546033333,33.8097216667
red_44,-116.406547,33.2580951
red_44,-116.406547,33.2580951
red_44,-116.4333333333,33.2477777778
red_44,-116.43341,33.2477716667
red_44,-116.4327777778,33.2477777778
red_44,-116.4043011197,33.2477519303
red_44,-116.3995166667,33.7090633333
red_44,-116.406455,33.6697583333
red_44,-116.3740747894,33.6746267605
red_44,-116.4194116667,33.2711333333
red_44,-116.4154748725,33.6718229064
red_44,-116.4083558173,33.6678170498
red_44,-116.3731643,33.252787
red_44,-116.3732359607,33.2525489167
red_44,-116.6408157349,31.6858043671
red_44,-116.6451263428,31.6902122498
red_44,-116.4047,33.24497
red_44,-116.4074124,33.25808
red_44,-116.40557,33.2575892
red_44,-116.4311111111,33.2472222222
red_44,-116.4097222222,33.2486111111
red_44,-116.5459270001,33.77869
red_44,-116.549145,33.779165
red_44,-116.5466620492,33.7759527426
red_44,-116.41652,33.672805
red_44,-116.41478,33.2449616667
red_44,-116.4173966667,33.6720583333
red_44,-116.655754,33.9883177
red_44,-116.655754,33.9883177
red_44,-116.428645,33.695825
red_44,-116.4275783333,33.69092
red_44,-116.3657223236,33.6477789888
red_44,-116.3885510435,33.2408812316
red_44,-116.6559324167,33.9892585833
red_44,-116.5596410444,33.8041511867
red_44,-116.406897856,33.6700676987
red_44,-116.4002028694,33.2982105861
red_44,-116.40643605,33.66985653
red_44,-116.40679167,33.67002167
red_44,-116.40495,33.36
red_44,-116.3921792677,33.3609381578
red_44,-116.4063960806,33.6697397969
red_44,-116.4154703637,33.2685709326
red_44,-116.4184944444,33.6724083333
red_44,-116.4056542949,33.2582450499
red_44,-116.97792,33.51592167
red_44,-116.3433185278,33.3705352417
red_44,-116.3432591306,33.370601225
red_44,-116.3988883578,33.256549095
red_44,-116.5504364722,33.7784816667
red_44,-116.417930555,33.6721472217
red_44,-116.5482441944,33.7784920833
red_44,-116.5481563056,33.7783202222
red_44,-116.5481563056,33.7783202222
red_44,-116.5483361944,33.7782032778
red_44,-116.5487207778,33.7783435278
red_44,-116.5488057778,33.778491
red_44,-116.6625683333,31.88253
red_44,-116.3192469576,33.6412590186
red_44,-116.3197725912,33.6408187113
red_44,-116.4158231,33.2680065
red_44,-116.5483512778,33.7790419722
red_44,-116.5495497778,33.7785360278
red_44,-116.5497887778,33.7784195278
red_44,-116.5335211944,33.8002336944
red_44,-116.5501707778,33.7785193333
red_44,-116.5501707778,33.7785193333
red_44,-116.4134,33.24443333
red_44,-116.55152675,33.7785828889
red_44,-116.3750111111,33.2558694444
red_44,-116.56562,31.80351333
red_44,-116.5620061119,33.8450017967
red_44,-116.6625444444,31.8825444444
red_44,-116.40956167,33.66800333
red_44,-116.4102077857,33.2524689548
red_44,-116.401725,33.7149
red_44,-116.4772196083,33.3551684444
red_44,-116.4774966667,33.3542866667
red_44,-116.4843916667,33.3432066667
red_44,-116.4116141853,33.245462738
