X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-100.156946,25.576093,train,1.0909066588824208E-4,44.92301088670483,0.6118174417705811
-97.17415,28.722723,train,2.1411172999948074E-4,80.31271638320574,0.8438999828094401
-100.2497969444,25.667345,train,1.2570416622303772E-4,51.92416123128408,0.6639143257331996
-100.496621,25.869264,train,1.3051600540969405E-4,54.00485584827274,0.677653510355956
-98.134262,26.291632,train,1.9311407567040674E-4,73.43341377602718,0.8127141970563174
-98.91105733,26.52646625,train,1.5571065545123567E-4,62.31323067367493,0.7409341263382201
-99.991465,24.811169,train,1.5654784596384167E-4,62.52688985492455,0.7428086477013898
-98.591552,34.74333,train,8.613622521697258E-5,33.93746627777145,0.5262933438653599
-95.6627655029,29.6353759766,train,2.8436562223541106E-4,91.60136747439465,0.9151319903416455
-97.8747598183,30.187162329,train,1.6767249188403153E-4,65.31113191479521,0.7664672260639991
-100.270387,25.549856,train,1.1242720700733093E-4,46.238869939161916,0.6228911949950063
-96.099815,28.6283533333,train,2.629188548105154E-4,89.45024316333355,0.8977795443294134
-102.120847,31.963042,train,9.454033070558074E-5,38.460412751882735,0.5595975525253798
-99.5502041682,24.8222103382,train,1.4491127467027763E-4,58.935652231325825,0.7154927092470009
-97.743061,30.267153,train,1.7604421221521118E-4,68.00335646813015,0.7828248774036367
-97.7261944302,30.5018219166,train,1.6995215298784861E-4,66.0186028621138,0.7710398250443028
-99.8239660263,27.4179858358,train,1.7499357544380838E-4,67.56944726381339,0.7808366090507382
-103.41659999,38.8915937,train,5.144007559774324E-5,11.68158308132228,0.35994680944773927
-95.670495,29.1181278333,train,2.712147159208745E-4,90.38891954006601,0.9048769372443708
-97.7941666667,30.48235,train,1.757971142951017E-4,67.90188452062833,0.7823588874687678
-95.4521843513,29.7654325795,train,3.1217852065360045E-4,93.9751906998344,0.9333242558302198
-97.9299714883,29.8937761132,train,1.7397246163990276E-4,67.22527324722746,0.7788867698652747
-100.3939783573,25.3981770238,train,1.4184226380645733E-4,58.052511113636754,0.7078170221447249
-103.4591966667,30.0305416667,train,9.347532592345196E-5,37.818980352930495,0.5555102130052768
-95.605552,30.6973791111,train,2.4342095619181903E-4,86.73980522429211,0.8789430098271527
-100.208567977,25.4537685568,train,1.2658396934407508E-4,52.4373341924955,0.6664694452694063
-105.589,33.491,train,6.634280154509214E-5,21.50372625265606,0.4375617581748825
-96.4194,34.3322,train,1.275707224206286E-4,52.84755751352719,0.6693120643070964
-97.6641769801,26.186220618,train,1.76874821193031E-4,68.41234029875066,0.7843839809759516
-105.6911518985,35.815454498,train,5.9934457837314074E-5,17.049416459565524,0.4054118974534471
-97.098469,32.589042,train,1.426355236810507E-4,58.27324980849757,0.7098206125165648
-100.9893241525,25.3412019699,train,1.5077206648261905E-4,60.92926666001153,0.729594978262003
-98.4576758263,33.8578719299,train,1.0525856964018267E-4,43.2581930865259,0.5986971838584725
