X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-105.37034721,33.41654609,train,5.29813314240035E-5,15.923865664866884,0.2907857308496462
-99.536991,24.795555,train,9.790801111286746E-5,30.544821975574173,0.47004261326526464
-97.081549,30.709761,train,2.1499383994055712E-4,53.00378285732165,0.7519910500982343
-100.2703302778,25.5482902778,train,8.534267356590261E-5,27.755412847792773,0.42504829131406574
-99.90941,24.19105,train,1.5438941414070163E-4,42.728880445915294,0.6325820053792849
-97.145159,32.678085,train,1.69464618505539E-4,45.44837695328887,0.6668031136928358
-95.379538,29.762393,train,4.106370305860992E-4,88.18869249672471,0.9302673715610463
-99.935503,25.043501,train,8.83689815871188E-5,28.490625814672995,0.43622250280992314
-103.4264373779,25.5260658264,train,1.420552470911738E-4,40.25499679090782,0.6019847181814184
-100.1478675877,25.995800166,train,1.3251728798781878E-4,38.38958116567854,0.5765876515219146
-100.3617864847,25.8695341545,train,1.1137398466947248E-4,33.50359444821766,0.5143606389904126
-95.15012091,30.06621054,train,4.8350476522813053E-4,93.91796300181502,0.9565286412576182
-95.2825,30.0286111111,train,4.614252932830119E-4,91.61663346834267,0.9498362143050794
-100.1650856808,25.4238066048,train,5.765959471628396E-5,18.315316824674024,0.31197996974070363
-97.5490033333,30.5469833333,train,2.127760635617102E-4,52.52048698016951,0.7483981984802426
-97.6967866667,30.2409866667,train,2.246712295510454E-4,54.84339220395979,0.7670778054509539
-101.4048975706,26.8156498058,train,1.3867691305540815E-4,39.79088481527976,0.5931682262345035
-102.0852838085,32.0376848057,train,7.797929544799627E-5,25.81782913949347,0.39692627276293935
-100.8250133333,25.3958933333,train,1.1990135021842115E-4,35.438696013653235,0.5404884257616103
-103.4121930599,25.2448124013,train,1.1938239734496341E-4,35.31325430452443,0.5389393144187227
-98.722595,34.729205,train,6.24152577110714E-5,20.543683755232475,0.3328757893504066
-106.5997222222,32.3355555556,train,5.4688691839454604E-5,16.753620617652956,0.29859531171345655
-102.257995,31.9317866667,train,8.185615941413449E-5,26.898280634502626,0.41190000383164516
-97.1729805556,26.1384444444,train,1.3328514688742277E-4,38.537024745303434,0.5786909033909823
-106.8836451292,32.3340334997,train,4.933821935530438E-5,14.07842560158998,0.27382995114133857
-106.8186275238,32.4110426039,train,4.864869861073486E-5,13.682510199357354,0.27057545105741587
-97.1618469327,30.050475919,train,2.2495732394495828E-4,54.90641032641764,0.7675095676568918
-103.9301,30.5908783333,train,6.515731511102045E-5,21.718893564924976,0.34463436404966596
-100.5803902075,26.5489922378,train,1.2064387366117391E-4,35.6328571060773,0.54269586427714
-97.1472093557,33.2092124736,train,1.4156949544892107E-4,40.17511993385303,0.6007289036574939
-97.3639256415,32.7345043933,train,1.7240998344467403E-4,45.833825910935275,0.6731072567074465
-96.7661514282,30.7964439392,train,2.3459157173596554E-4,56.75448484024385,0.7815912092427704
-100.994884707,29.8928428229,train,1.1842943612621628E-4,35.07836446502057,0.5360810443738199
-98.0995333333,29.693925,train,2.3524407196466728E-4,56.95766110556022,0.7825134821565332
-100.4199897425,25.7185064405,train,1.031132003745753E-4,31.66411284830892,0.48763379810860485
-95.121810477,29.5637408044,train,4.1783374794716156E-4,88.7095178116588,0.9334471899412955
-103.3368858978,29.273607056,train,1.07233293209015E-4,32.65725479680552,0.5011428691300034
-97.120464259,32.9164550823,train,1.6385092359087197E-4,44.52771458891829,0.6544491455281882
-100.0400616987,25.2349362156,train,8.747486075547949E-5,28.317059787154573,0.4329438838605022
-102.6346116667,30.1588111667,train,8.24535810033674E-5,27.073098570309018,0.41417414946680264
-101.5426462786,30.1166491918,train,9.236297212230868E-5,29.28049296285442,0.4506379985973955
-106.50043364,28.8218094,train,3.5424580893885604E-5,8.058802824276109,0.20525783225854966
-106.4812240601,28.7781581879,train,3.734510847522466E-5,8.629585879993162,0.2150950492870789
-101.11535,28.1519445,train,9.634340457222087E-5,30.213742356285294,0.46463782661345443
