Predictor variable,Categorical,Sample average
0,false,10.498838715387464
1,false,11.575533068829767
10,false,119.58048162230672
11,false,55.153358681875794
12,false,27.59858039818487
13,false,330.34537389100126
14,false,185.65272496831432
15,false,263.45564005069707
16,false,244.9531051964512
2,false,33.479041948064655
3,false,866.2188387291815
4,false,27.31789560946524
5,false,-8.050702522647258
6,false,35.36859815474246
7,false,20.94909434294368
8,false,-0.3707075506773056
9,false,1026.6286438529785
