Predictor variable,Categorical,Sample average
0,false,15.265982399711993
1,false,12.302495663272087
10,false,138.77403156384506
11,false,46.89383070301291
12,false,41.73986920085836
13,false,377.725968436155
14,false,162.97632711621233
15,false,242.37733142037303
16,false,293.596843615495
2,false,40.76858979283994
3,false,683.0198840191922
4,false,30.334897414854645
5,false,-0.630485958997374
6,false,30.965383381891456
7,false,23.56836860730624
8,false,6.805802270158767
9,false,1048.1104734576757
