Predictor variable,Categorical,Sample average
0,false,11.704949497742474
1,false,11.463911028452634
10,false,127.2794292508918
11,false,48.90309155766944
12,false,34.57202016300877
13,false,349.794292508918
14,false,167.0564803804994
15,false,255.40844233055887
16,false,252.98394768133176
2,false,35.58094883872269
3,false,805.1133438908671
4,false,27.652032404252097
5,false,-5.890810182654143
6,false,33.542842568455356
7,false,21.404855158893163
8,false,1.611475825454269
9,false,1011.8947681331748
