Predictor variable,Categorical,Sample average
0,false,17.794881436132616
1,false,12.640583010130031
10,false,125.00537634408602
11,false,36.08064516129032
12,false,51.009141296468755
13,false,331.16129032258067
14,false,127.02150537634408
15,false,204.08602150537635
16,false,259.0860215053763
2,false,44.34543940841511
3,false,610.426128346433
4,false,32.1256219597273
5,false,2.918702012168304
6,false,29.20691995210545
7,false,25.20086519692534
8,false,10.273943186166786
9,false,879.510752688172
