Predictor variable,Categorical,Sample average
0,false,11.295709600311946
1,false,11.414996862411499
10,false,126.01767955801105
11,false,48.838121546961325
12,false,33.99066865378322
13,false,347.40110497237566
14,false,166.82375690607734
15,false,252.75801104972376
16,false,252.89668508287292
2,false,35.24523711968522
3,false,812.1628165819368
4,false,27.308010274138898
5,false,-6.376759535863708
6,false,33.68476980377956
7,false,21.09166015050688
8,false,1.127131789343339
9,false,1008.0204419889503
