Predictor variable,Categorical,Sample average
0,false,10.724287617211237
1,false,11.254354453795766
10,false,120.11032863849765
11,false,54.478873239436616
12,false,27.472663797682998
13,false,331.2887323943662
14,false,184.58998435054772
15,false,272.6463223787167
16,false,233.64475743348981
2,false,32.4858511729233
3,false,884.2379528517268
4,false,27.48117008343549
5,false,-8.081672860700083
6,false,35.562842942925876
7,false,21.329032656172632
8,false,-0.4521557444754656
9,false,1027.694835680751
