Predictor variable,Categorical,Sample average
0,false,15.010493152097224
1,false,12.246017330381338
10,false,139.23139974779318
11,false,47.45334174022699
12,false,40.769909024388916
13,false,379.6469104665826
14,false,165.1815889029004
15,false,245.16078184110972
16,false,294.7313997477932
2,false,40.36149620498715
3,false,690.8793708733923
4,false,30.137751311101347
5,false,-0.9950367893341902
6,false,31.132788092311365
7,false,23.404592247057384
8,false,6.446780274687323
9,false,1056.1815889029003
