Predictor variable,Categorical,Sample average
0,false,9.483525903550285
1,false,11.591526837632207
10,false,123.79257425742574
11,false,46.77772277227723
12,false,33.90549122767873
13,false,342.7707920792079
14,false,159.59356435643565
15,false,231.86881188118812
16,false,260.8920792079208
2,false,34.52501904988053
3,false,839.3658474157352
4,false,25.989041000309555
5,false,-8.612692696749889
6,false,34.60173371475522
7,false,19.6814198671001
8,false,-0.9436462816536786
9,false,986.1178217821782
