Predictor variable,Categorical,Sample average
0,false,15.978271751853773
1,false,12.370469758269984
10,false,145.86631716906948
11,false,36.25819134993447
12,false,53.52505072697431
13,false,396.4692005242464
14,false,130.0681520314548
15,false,213.57667103538662
16,false,313.0694626474443
2,false,44.04356327531847
3,false,601.8393588084849
4,false,30.03181310031236
5,false,1.3174368332853896
6,false,28.714376224602816
7,false,23.335830724723685
8,false,8.629646262573871
9,false,1001.3826998689384
