Predictor variable,Categorical,Sample average
0,false,10.105346682739707
1,false,11.334887675387865
10,false,124.11480730223124
11,false,48.98701825557809
12,false,32.718014070035
13,false,342.9991886409736
14,false,167.16024340770792
15,false,249.9395537525355
16,false,250.53752535496957
2,false,34.115839146116926
3,false,839.1457508017519
4,false,26.409164534330852
5,false,-7.949229467635952
6,false,34.35839401113576
7,false,20.239459300476447
8,false,-0.38995728052540496
9,false,1001.3265720081135
