Predictor variable,Categorical,Sample average
0,false,12.099653805198086
1,false,11.935349321077238
10,false,132.63746223564954
11,false,41.94788519637462
12,false,40.35687187070933
13,false,363.8965256797583
14,false,145.8512084592145
15,false,214.3761329305136
16,false,282.1480362537764
2,false,37.569951293691766
3,false,763.3604292509419
4,false,27.900933133151234
5,false,-4.9734413060026235
6,false,32.87437446383911
7,false,21.40528392791748
8,false,2.65148040066189
9,false,990.3474320241692
