Predictor variable,Categorical,Sample average
0,false,10.056379284146466
1,false,11.65151448844559
10,false,125.8933260393873
11,false,45.26258205689278
12,false,35.877493392977726
13,false,347.1460612691466
14,false,155.12199124726476
15,false,228.09245076586433
16,false,263.4907002188184
2,false,35.20668735545887
3,false,821.7388385797747
4,false,26.382541652320512
5,false,-7.803662046209957
6,false,34.18620372027224
7,false,20.046333447326976
8,false,-0.1447993969860389
9,false,983.2549234135668
