Predictor variable,Categorical,Sample average
0,false,10.108678843737794
1,false,11.587269547252376
10,false,123.2906532314107
11,false,46.68554551772064
12,false,33.529318699743946
13,false,341.81167477414874
14,false,160.01441973592773
15,false,243.678596247394
16,false,248.42963863794301
2,false,34.00332168111211
3,false,853.4105089544173
4,false,26.681508709607314
5,false,-8.329713619599092
6,false,35.0112223345178
7,false,20.424105759210434
8,false,-0.5649838008577036
9,false,988.1009381514941
