Predictor variable,Categorical,Sample average
0,false,10.460246586911031
1,false,11.55392262824228
10,false,119.85482866043614
11,false,55.12959501557632
12,false,27.613377569026294
13,false,331.17009345794395
14,false,185.60186915887851
15,false,263.10716510903427
16,false,245.80498442367602
2,false,33.502652905663226
3,false,864.3501236770012
4,false,27.2379012057343
5,false,-8.051406871159895
6,false,35.28930809520115
7,false,20.88805894703137
8,false,-0.38360214625641914
9,false,1026.7190031152647
