Predictor variable,Categorical,Sample average
0,false,15.922108406557184
1,false,12.307612070344708
10,false,146.37513061650992
11,false,42.020898641588296
12,false,48.71917971598068
13,false,398.0135841170324
14,false,147.79623824451411
15,false,232.8181818181818
16,false,311.423197492163
2,false,43.06287172371317
3,false,623.2436406565062
4,false,30.227914361744464
5,false,0.9602424555239701
6,false,29.267671880054372
7,false,23.51568133056226
8,false,8.257754517859286
9,false,1045.2601880877744
