Predictor variable,Categorical,Sample average
0,false,8.392163949243967
1,false,11.187365659655809
10,false,122.11982779239416
11,false,46.989476201865585
12,false,32.80539655263445
13,false,339.36187514948574
14,false,160.4113848361636
15,false,242.49414015785698
16,false,247.66682611815355
2,false,32.853341897062585
3,false,872.3149964123415
4,false,24.962801263139056
5,false,-10.143933007376582
6,false,35.10673426760637
7,false,18.93111911751784
8,false,-2.5029995749154677
9,false,980.0939966515188
