Predictor variable,Categorical,Sample average
0,false,14.851093460367354
1,false,12.318695685372282
10,false,131.63316582914572
11,false,48.26381909547739
12,false,38.41218464698025
13,false,355.8525963149079
14,false,166.20519262981574
15,false,228.01507537688443
16,false,280.69681742043554
2,false,39.088784915917685
3,false,729.0506671157914
4,false,30.50887536842819
5,false,-1.7863986250532595
6,false,32.295273994880304
7,false,23.680272802835333
8,false,5.76242230537034
9,false,1020.3852596314908
