Predictor variable,Categorical,Sample average
0,false,16.39592192049038
1,false,12.479784353756703
10,false,133.29262394195888
11,false,47.12212817412334
12,false,41.05355329294447
13,false,357.9141475211608
14,false,163.63119709794438
15,false,234.21039903264813
16,false,280.6045949214027
2,false,40.90725408182755
3,false,682.334122811148
4,false,31.57730626310374
5,false,0.4595039698439217
6,false,31.117802283207478
7,false,24.64499040093935
8,false,7.900823621559064
9,false,1012.6783555018138
