Predictor variable,Categorical,Sample average
0,false,17.16183294376857
1,false,11.959141375313342
10,false,145.60281690140846
11,false,25.932394366197183
12,false,64.47421318376568
13,false,386.21408450704223
14,false,95.84507042253522
15,false,193.64788732394365
16,false,277.27042253521125
2,false,46.57120785780356
3,false,524.9383334737429
4,false,29.931292805201572
5,false,3.7490824231730353
6,false,26.18221043600163
7,false,23.543946709431392
8,false,10.745039623514028
9,false,893.9352112676056
