Predictor variable,Categorical,Sample average
0,false,13.226750376333062
1,false,12.052731804017228
10,false,132.09475913181578
11,false,51.735309687665435
12,false,33.42163801723337
13,false,363.02964531498145
14,false,177.428798305982
15,false,254.17654843832716
16,false,276.23080995235574
2,false,37.065598332863
3,false,773.2682726866609
4,false,29.249864070361223
5,false,-4.046807284679704
6,false,33.29667135822262
7,false,22.60136228443265
8,false,3.569026229070261
9,false,1062.4110640550555
