Predictor variable,Categorical,Sample average
0,false,13.41448895128497
1,false,12.092184044504481
10,false,133.1179014125108
11,false,52.55491496108389
12,false,33.15626427858561
13,false,366.0663015278178
14,false,180.20063418852695
15,false,256.50590948400117
16,false,280.207552608821
2,false,37.28746449868319
3,false,768.4144234150073
4,false,29.417397253586877
5,false,-3.784531427527112
6,false,33.20192867811285
7,false,22.73304629470196
8,false,3.8196541491058826
9,false,1073.0074949553186
