Predictor variable,Categorical,Sample average
0,false,16.034927872614674
1,false,12.403539870418397
10,false,145.364406779661
11,false,33.983050847457626
12,false,55.890140462056394
13,false,394.32062146892656
14,false,122.33050847457628
15,false,200.43926553672316
16,false,315.3587570621469
2,false,44.352909842453435
3,false,593.4207408280023
4,false,29.9898144646553
5,false,1.5019633671481591
6,false,28.4878510863094
7,false,23.308662360670876
8,false,8.821711299164841
9,false,979.4533898305085
