Predictor variable,Categorical,Sample average
0,false,8.77899519442746
1,false,11.354360837313578
10,false,122.44809362023405
11,false,44.68875047187618
12,false,34.3820160458609
13,false,340.1226878067195
14,false,153.28803322008304
15,false,233.77387693469234
16,false,248.4280860702152
2,false,33.26373248102081
3,false,867.1730393970989
4,false,25.37194044664699
5,false,-9.768002728844388
6,false,35.139943177225724
7,false,19.271417834615654
8,false,-2.039253402124588
9,false,966.9639486598717
