Predictor variable,Categorical,Sample average
0,false,16.56683139953332
1,false,12.43476983663198
10,false,147.62653562653563
11,false,23.889434889434888
12,false,66.26708130051522
13,false,396.62899262899265
14,false,89.14004914004914
15,false,179.8943488943489
16,false,299.73955773955777
2,false,47.23898617231289
3,false,531.2715045076037
4,false,29.699926399774576
5,false,2.919236924269017
6,false,26.780689445701807
7,false,23.09411842055637
8,false,10.150351346527621
9,false,900.5282555282555
