Predictor variable,Categorical,Sample average
0,false,8.790917053797171
1,false,11.411220817861304
10,false,119.4641592920354
11,false,45.92300884955752
12,false,32.97834529201541
13,false,331.2632743362832
14,false,156.99469026548672
15,false,240.2703539823009
16,false,239.3442477876106
2,false,33.12278349294072
3,false,876.4558230644834
4,false,25.577240997922104
5,false,-9.861442026034641
6,false,35.43868303594336
7,false,19.395201992988586
8,false,-2.1504115088998375
9,false,964.2796460176991
