Predictor variable,Categorical,Sample average
0,false,11.115552012093966
1,false,11.765413198715601
10,false,130.15947467166978
11,false,43.023139462163854
12,false,38.182841532673216
13,false,358.5003126954347
14,false,149.38899312070043
15,false,219.5347091932458
16,false,275.8086303939962
2,false,36.378864463677324
3,false,788.401007646915
4,false,27.136631341782714
5,false,-6.259386274756076
6,false,33.39601759645177
7,false,20.73256737862325
8,false,1.3576517840353755
9,false,990.2226391494684
