Predictor variable,Categorical,Sample average
0,false,11.726155373690293
1,false,11.772992532314586
10,false,127.41261815783689
11,false,49.02813805231919
12,false,33.13722324088317
13,false,352.10134095405584
14,false,168.20136293690922
15,false,248.1967465377006
16,false,260.921960870521
2,false,35.48009471469828
3,false,811.8335880490024
4,false,27.97650991688458
5,false,-6.098190450067607
6,false,34.07470038005823
7,false,21.555509297447852
8,false,1.5748855945756886
9,false,1024.3202901736645
