Predictor variable,Categorical,Sample average
0,false,17.203032094189243
1,false,11.964737932906191
10,false,145.95441595441596
11,false,25.575498575498575
12,false,64.74731065472986
13,false,386.6267806267806
14,false,95.28774928774929
15,false,192.73789173789174
16,false,279.17663817663816
2,false,46.70953981557123
3,false,522.0854602172503
4,false,29.94131169224057
5,false,3.8426373492846095
6,false,26.09867440737211
7,false,23.550335971038905
8,false,10.823408488831628
9,false,892.988603988604
