Predictor variable,Categorical,Sample average
0,false,14.78499907758874
1,false,11.65269667061282
10,false,137.3338028169014
11,false,43.809859154929576
12,false,45.538828728904186
13,false,371.20704225352114
14,false,151.1112676056338
15,false,229.6661971830986
16,false,284.06901408450705
2,false,40.735083064227034
3,false,663.9711311662701
4,false,29.17058410644531
5,false,-0.626932149312236
6,false,29.797516269415198
7,false,22.804672063908107
8,false,6.530587211311598
9,false,1006.2774647887323
