Predictor variable,Categorical,Sample average
0,false,12.176825627763996
1,false,11.252461917870422
10,false,123.73889875666075
11,false,54.214920071047956
12,false,30.10550525387481
13,false,338.49733570159856
14,false,183.41030195381882
15,false,268.550621669627
16,false,243.77619893428064
2,false,34.3191751070175
3,false,824.0639710502556
4,false,28.259132483500995
5,false,-5.599480951415808
6,false,33.85861351562012
7,false,22.07846353405534
8,false,1.8070002183893805
9,false,1029.891651865009
