Predictor variable,Categorical,Sample average
0,false,15.242955235905923
1,false,11.677392211728545
10,false,138.870820668693
11,false,43.22188449848024
12,false,46.919443853720345
13,false,373.7629179331307
14,false,149.51063829787233
15,false,231.85562310030394
16,false,282.7659574468085
2,false,41.3901926231964
3,false,646.9472204515637
4,false,29.44531189417042
5,false,0.09327917988482852
6,false,29.352032720861462
7,false,23.054595947265625
8,false,7.199519342165384
9,false,1005.3723404255319
