Predictor variable,Categorical,Sample average
0,false,8.92541315471933
1,false,11.418464269443435
10,false,119.74829931972789
11,false,46.33469387755102
12,false,32.857768518746305
13,false,331.8448979591837
14,false,158.32925170068026
15,false,241.54784580498867
16,false,239.79183673469387
2,false,33.196785316553786
3,false,874.1098763878924
4,false,25.69379674907174
5,false,-9.690372662790493
6,false,35.38416942241781
7,false,19.501466297833016
8,false,-1.9890590443293819
9,false,968.5487528344671
