Predictor variable,Categorical,Sample average
0,false,15.000361154423677
1,false,11.450785881695262
10,false,137.09625668449198
11,false,46.11229946524064
12,false,43.955980181056546
13,false,368.9572192513369
14,false,157.2192513368984
15,false,258.16577540106954
16,false,252.93048128342247
2,false,39.02697627429656
3,false,690.7724207913811
4,false,29.601594751531426
5,false,-0.6907447391652806
6,false,30.292339488146776
7,false,23.325696583100182
8,false,6.419622515831242
9,false,1008.3422459893048
