Species,Longitude,Latitude
red_14,-97.7715765,30.27198498
red_14,-95.4108308908,30.0910155801
red_14,-95.4199905396,29.793264389
red_14,-97.9908366,26.1595194
red_14,-95.38138539,29.77917249
red_14,-95.6594610951,29.9123297774
red_14,-95.6595469239,29.9123855762
red_14,-98.1928405762,26.1900806427
red_14,-97.018367853,28.8124169363
red_14,-97.0188750514,30.392469782
red_14,-103.4255122828,30.0628051749
red_14,-95.4725402166,30.1733119333
red_14,-97.6636622099,26.18647279
red_14,-97.66366592,26.18647285
red_14,-97.4864692335,25.8942913777
red_14,-97.48645833,25.89433667
red_14,-97.424579,31.016635
red_14,-97.419625,25.85167167
red_14,-97.81961,30.69518
red_14,-98.2297673,26.1767406
red_14,-100.2293033333,26.1183555
red_14,-98.2301535379,26.1766539435
red_14,-97.4198447222,25.8490508333
red_14,-98.1351788,26.0817732997
red_14,-97.6869166667,26.1758027778
red_14,-97.1616741722,26.0700728668
red_14,-97.5629312632,26.2669388891
red_14,-97.1754956019,26.1383332026
red_14,-98.5555900033,34.0725941289
red_14,-80.4478706606,25.6416368019
red_14,-80.2194408857,26.1017813714
red_14,-80.219239751,26.1017739913
red_14,-78.875249492,36.7597602405
red_14,-78.9752878997,35.9166871997
red_14,-80.356841,25.6469629722
red_14,-80.2388678842,32.802390417
red_14,-80.6582228188,28.1654612068
red_14,-78.182336,40.294851
red_14,-80.643045,28.0397138333
red_14,-116.250806,32.9236
red_14,-116.34902895,33.62357883
red_14,-116.445505,32.99904
red_14,-116.3323744388,33.6265040981
red_14,-116.388742,33.139966
red_14,-116.2872016667,32.9283066667
red_14,-116.305295,32.9723533333
red_14,-116.300775,33.0021216667
red_14,-116.3055033333,32.9521416667
red_14,-116.297805,32.9823933333
red_14,-116.2988888889,32.9775
red_14,-116.2610388889,32.984325
red_14,-116.3876283333,33.3559033333
red_14,-116.48021,33.39682
red_14,-116.2873983333,33.0579883333
red_14,-116.2262716667,33.1874433333
red_14,-116.221,32.9790133333
red_14,-116.4225174931,33.2714625197
red_14,-116.1560133333,32.950235
red_14,-116.3022986614,33.6334815715
red_14,-116.4136716667,33.3652216667
red_14,-116.2394444444,32.9463888889
red_14,-116.2441666667,32.95
red_14,-116.2438216667,32.9493083333
red_14,-116.3821421792,33.1382787624
red_14,-116.1893316667,33.2013633333
red_14,-116.2604,32.9696888889
red_14,-116.2604387664,32.9695475847
red_14,-116.1422222222,33.2897222222
red_14,-116.2107166667,33.1716416667
red_14,-116.4121166667,33.2456083333
red_14,-116.2493138889,32.8768888889
red_14,-116.1952777778,33.1719444444
red_14,-116.1841666667,33.1588888889
red_14,-116.1691666667,33.1622222222
red_14,-116.1797222222,33.1644444444
red_14,-116.184035,33.1670183333
red_14,-116.29644667,33.09280283
red_14,-116.3250055556,32.9728083333
red_14,-116.1853472222,33.2981638889
red_14,-116.3575340235,33.0168154385
red_14,-116.29853,32.9490316667
red_14,-116.4060517028,33.2479693189
red_14,-116.2671666667,33.5271983333
red_14,-116.415289,33.364609
red_14,-116.3867469997,33.355431
red_14,-116.4093026997,33.257634
red_14,-116.3923111111,33.3607638889
red_14,-116.2538577667,32.9428908833
red_14,-116.0146581833,32.7941412833
red_14,-108.6641,27.0341
red_14,-113.3844383333,31.847875
red_14,-115.9051072598,33.9272484545
red_14,-115.8080005646,33.7353222002
red_14,-115.8760692089,33.9146053841
red_14,-112.0130791947,33.5366407972
red_14,-112.0131113814,33.5369582675
red_14,-115.4500116667,33.8281633333
red_14,-115.2416083333,33.9977916667
red_14,-115.13393,33.44372
red_14,-115.8024813682,33.6673870569
red_14,-115.27992167,33.89351667
red_14,-115.90538833,33.92702833
red_14,-114.7532839722,32.841095
red_14,-115.7127016783,32.6157729282
red_14,-114.12198673,34.33543413
red_14,-115.8003783333,33.6814116667
red_14,-112.1591546853,33.607830978
red_14,-115.9053883333,33.9270166667
red_14,-115.907105,33.9277916667
red_14,-115.8005435,33.6814044997
red_14,-115.832205,33.6798216667
red_14,-121.8938203997,37.5051198
red_14,-121.6966083333,36.1754883333
red_14,-121.985595,37.28922
red_14,-121.9758833333,37.863705
red_14,-121.95997,37.439312
red_14,-121.9861085614,37.2149679005
red_14,-121.9160466667,36.5505466667
red_14,-121.9214033333,36.9919966667
red_14,-124.05172,44.28213
red_14,-81.8132466667,26.4340833333
red_14,-84.8075786,29.8064343
red_14,-85.0113638889,29.9319888889
red_14,-85.0115583333,29.931875
red_14,-84.520275,30.4576194444
red_14,-84.512595,30.45519
red_14,-82.3934848979,29.6965355153
red_14,-82.3281939638,26.9055968521
red_14,-83.37721333,33.98625333
red_14,-84.5244444444,30.5094444444
red_14,-81.3824824,24.7092981
red_14,-83.9867383333,30.3217966667
red_14,-83.9872222222,30.3311111111
red_14,-81.788375,26.1414055
red_14,-81.4992359793,30.4784090514
red_14,-84.3545750498,33.7669661153
red_14,-81.3996637,27.3348426
red_14,-81.9675112,33.3846224
red_14,-84.7270316667,29.8985583333
red_14,-83.3750275522,33.9249677868
