Predictor variable,Categorical,Sample average
0,false,8.932924114819702
1,false,11.396664114249033
10,false,118.63347164591978
11,false,48.638082065467955
12,false,30.98645308601411
13,false,329.19732595666204
14,false,165.13278008298755
15,false,247.6620562471185
16,false,238.10972798524665
2,false,32.76614023299193
3,false,884.3390389245026
4,false,25.810480143299515
5,false,-9.844743178696223
6,false,35.65522335003246
7,false,19.621021603372803
8,false,-2.128120172064113
9,false,979.4467496542185
