Predictor variable,Categorical,Sample average
0,false,12.965958216722976
1,false,11.349029496629187
10,false,123.84574468085107
11,false,51.57446808510638
12,false,33.24024062207405
13,false,336.4175531914894
14,false,175.31117021276594
15,false,261.7898936170213
16,false,239.27659574468086
2,false,35.610944352251416
3,false,792.0052023136869
4,false,28.7262184822813
5,false,-4.329348649734265
6,false,33.055567193538586
7,false,22.486916671407982
8,false,3.0176956718985704
9,false,1004.6835106382979
