Predictor variable,Categorical,Sample average
0,false,16.385646504098244
1,false,12.412164555015146
10,false,146.85934065934066
11,false,25.29010989010989
12,false,64.46143674536066
13,false,394.6307692307692
14,false,93.69450549450549
15,false,175.68571428571428
16,false,304.9516483516484
2,false,46.44888840140877
3,false,547.3967980353386
4,false,29.7340638255025
5,false,2.5128488979484005
6,false,27.22121491903787
7,false,23.112982328645476
8,false,9.771000389009714
9,false,908.9296703296703
