Predictor variable,Categorical,Sample average
0,false,9.88132041645676
1,false,11.554881532945696
10,false,123.67289719626169
11,false,46.2398753894081
12,false,33.77553338293139
13,false,342.98009691934925
14,false,158.74575977847005
15,false,241.81862236067843
16,false,249.8442367601246
2,false,33.902713683535374
3,false,855.7847564475435
4,false,26.455180881839592
5,false,-8.58503171416291
6,false,35.040212604322
7,false,20.227056818546494
8,false,-0.817570240310883
9,false,986.8729664243683
