Predictor variable,Categorical,Sample average
0,false,16.20165166589949
1,false,11.801027294662264
10,false,129.20833333333334
11,false,40.75694444444444
12,false,46.98770481016901
13,false,344.8611111111111
14,false,141.09027777777777
15,false,246.00694444444446
16,false,227.10416666666666
2,false,40.28968478573693
3,false,668.5917203691271
4,false,30.726988765928482
5,false,0.7432020789581455
6,false,29.983786715401543
7,false,24.27055428425471
8,false,7.927062638698974
9,false,926.7152777777778
