Predictor variable,Categorical,Sample average
0,false,8.322792498709427
1,false,11.206681402175283
10,false,121.2248792825937
11,false,46.697401701540585
12,false,32.816061293895174
13,false,336.7298229478041
14,false,159.40285123016787
15,false,240.6893538744539
16,false,245.17107381007128
2,false,32.832250769205764
3,false,873.8816618736269
4,false,24.914448126948383
5,false,-10.249848123804714
6,false,35.164296245158305
7,false,18.88140246478353
8,false,-2.5906093891871294
9,false,972.7185559898827
