Predictor variable,Categorical,Sample average
0,false,12.698538290055522
1,false,11.61663552178752
10,false,130.63976083707024
11,false,47.76307922272048
12,false,37.64118848609639
13,false,356.92750373692076
14,false,163.8527653213752
15,false,247.55605381165918
16,false,265.9192825112108
2,false,37.328613975479286
3,false,760.6503892222862
4,false,28.208738048336787
5,false,-4.239469869711446
6,false,32.44820788587334
7,false,21.875761481143968
8,false,3.1890859270171834
9,false,1015.9387144992526
