Predictor variable,Categorical,Sample average
0,false,15.07042693529587
1,false,12.29233164016857
10,false,131.87423580786026
11,false,48.52139737991266
12,false,38.44897300228802
13,false,356.4541484716157
14,false,167.28471615720525
15,false,229.4873362445415
16,false,281.2008733624454
2,false,39.21426624647915
3,false,723.9545585665641
4,false,30.663867166677417
5,false,-1.4641481163353702
6,false,32.128015274980704
7,false,23.836695903461575
8,false,6.04540209476653
9,false,1022.7711790393013
