Predictor variable,Categorical,Sample average
0,false,9.278109863679488
1,false,11.521649167406803
10,false,120.81126659490492
11,false,45.46465733763904
12,false,33.88820825582942
13,false,334.92680301399355
14,false,155.6437029063509
15,false,237.09921062073914
16,false,243.85593828489417
2,false,33.55324539626675
3,false,866.5367364489908
4,false,25.95681668816393
5,false,-9.34671804545551
6,false,35.30353472965954
7,false,19.755597978242204
8,false,-1.5490804392052715
9,false,964.6264800861142
